QuestionID,Question,Label1,Label2,Dbpedia-Relation,RelationTotal,wordCountWithput@@@,Word Count(Avg),Explicit(Avg),Hidden(Avg),Common,relnliodLogs,qanary_component-DiambiguationProperty-OKBQA,qanary_component-AnnotationofSpotProperty,K-cap,isiah
12234,Is Luigi Brugnaro the mayor of Venice ?,make,,http://dbpedia.org/ontology/musicalBand,1,1,1,0,0,0,0,,,0,0
12235,Where did Allama Matthews study ?,distributing label,,http://dbpedia.org/ontology/distributingLabel,1,2,2,1,0,0,0,0,0,0,1
12236,Politicians born in Bangalore are now in which parties ?,count,former team,http://dbpedia.org/ontology/formerTeam,1,3,3,1,0,0,0,,,0,0
12237,What is the nationality of the chancellor who was served by Michael Mayr ?,flows,cities,http://dbpedia.org/ontology/inflow,1,2,2,0,0,0,0,0,0,0,0
12238,Is joel quenneville the main coach of Chicago Blackhawks ?,@@@,,http://dbpedia.org/ontology/family,1,0,1,0,1,0,,,,0,0
12239,Quebec born ice hockey players have stopped playing for which teams ?,occupation,occupation,"http://dbpedia.org/ontology/occupation,http://dbpedia.org/ontology/occupation",2,1,1,1,0,0,1,1,1,0,1
12240,How many genres gave birth to other genres which emphasize Bass Guitars ?,are,,http://dbpedia.org/ontology/nearestCity,1,1,1,0,0,0,,,,0,0
12241,Who developed the software for the operating system of Macintosh Quadra 660AV ?,significant building,,http://dbpedia.org/ontology/significantBuilding,1,2,2,1,0,0,,0,,0,1
12243,Who is the writer with notable works like Adventures of Huckleberry Finn and The Adventures of Tom Sawyer ?,take place,commander,"http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/territory",2,1.5,1.5,0.5,0,0,,0,0,0,1
12244,How many politicians are there from the city of Ganges ?,largest city,largest city,"http://dbpedia.org/ontology/largestCity,http://dbpedia.org/ontology/largestCity",2,2,2,1,0,0,0,0,,1,1
12245,What genre's softwares are released with a GNU GPL license ?,route start,home stadium,"http://dbpedia.org/ontology/routeStart,http://dbpedia.org/ontology/homeStadium",2,2,2,1,0,0,0.5,0.5,,0,1
12246,How many shows are made by Playtone ?,ground,,http://dbpedia.org/ontology/ground,1,1,1,1,0,0,0,0,0,0,0
12247,Name the monarch of L Buwei ?,PM,,http://dbpedia.org/ontology/primeMinister,1,1,1,0,0,0,0,,,0,0
12248,"Who were the commanders during the events which took place in Sandusky County, Ohio ?",teams,,http://dbpedia.org/ontology/formerTeam,1,1,1,0,0,0,,,,0,0
12249,"What are the movies whose editor died in Westwood, Los Angeles ?",killed,@@@,"http://dbpedia.org/ontology/deathCause,http://dbpedia.org/ontology/deathCause",2,0.5,1,0,0.5,0,,0,,1,0
12250,In how many places can I find people who were the architects of the Dundas Castle ?,currencies,governed,http://dbpedia.org/ontology/currency,1,2,2,0,0,0,0,0,0,0,0
12252,Count the movies in Swedish language ?,play for,,http://dbpedia.org/ontology/team,1,2,2,0,0,0,0,0,0,0,0
12253,Name the artist of Brad Paisley discography ?,known for,die,"http://dbpedia.org/ontology/knownFor,http://dbpedia.org/ontology/deathPlace",2,1.5,1.5,0.5,0,0,0.5,,,0,0
12256,"From how many works is the musical derived, whose lyrics are written by Sheldon Harnick ?",official language,,http://dbpedia.org/ontology/officialLanguage,1,2,2,1,0,0,0,0,0,0,1
12257,List all discipline of the journals whose one of the discipline is Cerebral blood flow ?,outflow,,http://dbpedia.org/ontology/outflow,1,1,1,1,0,0,1,,,0,1
12258,How many politicians live in India ?,awards,creator,"http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/award",2,1,1,0,0,0,0,0,0.5,0,0
12259,Matthew kane and Park rankin are citizens of which country ?,study,went too,"http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/almaMater",2,1.5,1.5,0,0,0,0,,,0,0
12260,In how many places can I find people whose alma mater was in bachelor of arts ?,billed,trained,"http://dbpedia.org/ontology/billed,http://dbpedia.org/ontology/trainer",2,1,1,0.5,0,0,0,1,0.5,0,1
12261,Whose associate is Publius Servilius Vatia Isauricus and has predecessor as Lucius Cornelius Lentulus Crus ?,originate,,http://dbpedia.org/ontology/stylisticOrigin,1,1,1,0,0,0,,,,0,0
12262,Who is the producer of the device which is the operating system of Now TV ?,border,,http://dbpedia.org/ontology/border,1,1,1,1,0,0,1,,,0,1
12264,Who wrote a rose for emily ?,sports,under,"http://dbpedia.org/ontology/affiliation,http://dbpedia.org/ontology/sport",2,1,1,0,0,0,0,,,1,1
12265,How many games are played at universities affiliated with the Association of Southeast Asian Institutions of Higher Learning ?,main interest,,http://dbpedia.org/ontology/mainInterest,1,2,2,1,0,0,,0,,0,0
12266,Was the Lotuspool Records distributed by Napster ?,classified,,http://dbpedia.org/ontology/order,1,1,1,0,0,0,,0,,0,0
12267,Count the tenants of the stadiums designed by Populous ?,predecessor,has son,"http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/child",2,1.5,1.5,0.5,0,0,0,,,0,0
12268,Which sports exist in the universities whose president is Emanuel de Guzman ?,buried in,authors,"http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/ontology/author",2,1.5,1.5,0,0,0,0,,,0,0
12269,Count the different number of academic areas covered by publications of SAGE ?,launched,@@@,"http://dbpedia.org/ontology/launchSite,http://dbpedia.org/ontology/manufacturer",2,0.5,1,0,0.5,0,0,0,0,1,0
12271,What faiths are followed by the relatives of Meadow Soprano ?,composed by,composed by,"http://dbpedia.org/ontology/composer,http://dbpedia.org/ontology/composer",2,2,2,0,0,0,,1,,1,1
12273,Do the White Plains Road lie in the Bronx county ?,opening theme,based in,"http://dbpedia.org/ontology/openingTheme,http://dbpedia.org/ontology/location",2,2,2,0.5,0,0,0,,,0,1
12274,"Is US Navy garrisoned at Arlington County, Virginia ?",career,,http://dbpedia.org/ontology/occupation,1,1,1,0,0,0,,0,,0,0
12275,Who was the voice actor of allen walker also gave voice to kimihiro watanuki ?,cross,maintainer,"http://dbpedia.org/ontology/crosses,http://dbpedia.org/ontology/maintainedBy",2,1,1,0,0,0,0.5,0,0,1,1
12276,What is the country of origin of the president of Skai group ?,prime minister,,http://dbpedia.org/ontology/primeMinister,1,2,2,1,0,0,,0,,0,0
12277,What is the launch site of Aquarius (rocket) ?,at,,http://dbpedia.org/ontology/occupation,1,1,1,0,0,0,0,0,,0,0
12278,List the magazines published by Playbow Enterprises ?,publishers,located in,"http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/publisher",2,1.5,1.5,0,0,0,0,0,0,0,1
12280,"Is the song Killing is Out, School is in belong in the The Next Step ?",distributor,,http://dbpedia.org/ontology/distributor,1,1,1,1,0,0,1,1,1,0,0
12281,Which appliance's CPU is Cell (microprocessor) and predecessor is PlayStation 2 ?,doctoral student,,http://dbpedia.org/ontology/doctoralStudent,1,2,2,1,0,0,0,,,0,0
12283,Was Blade Runner cinematographed by JordanCronenweth ?,appointed,,http://dbpedia.org/ontology/appointer,1,1,1,0,0,0,1,0,1,1,0
12285,Count the number of software which runs on Microsoft Windows and mac OS ?,commander,@@@,"http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/commander",2,0.5,1,0.5,0.5,0,1,,,0,0
12286,What has Carl Sagan written his books about ?,left,state,"http://dbpedia.org/ontology/leftTributary,http://dbpedia.org/ontology/state",2,1,1,0.5,0,0,0,,0,0,0
12287,How many characters are there in The Office ?,jurisdiction,500000,"http://dbpedia.org/ontology/localAuthority,http://dbpedia.org/ontology/localAuthority",2,1,1,0,0,1,0,,0,0,0
12288,What are the awards won by the film editor of World of Tomorrow ?,served,founded,"http://dbpedia.org/ontology/regionServed,http://dbpedia.org/ontology/foundedBy",2,1,1,0,0,0,0,0,0,0,1
12291,Giuseppe Bertello and Pietro Parolin are leaders of which place ?,play as,,http://dbpedia.org/ontology/instrument,1,2,2,0,0,0,1,0,1,0,0
12292,How did the child of Stevens T. Mason die ?,employees,opponents,"http://dbpedia.org/ontology/employer,http://dbpedia.org/ontology/opponent",2,1,1,0,0,0,0.5,0.5,0.5,0,0
12293,What is the faith of Kwai Chang Caine ?,taxanomy,phylum,"http://dbpedia.org/ontology/order,http://dbpedia.org/ontology/phylum",2,1,1,0.5,0,0,,,,0,1
12294,"How many things are located in Ridgewood, New Jersey ?",played for,,http://dbpedia.org/ontology/team,1,2,2,0,0,0,1,,,0,0
12295,Which magazines were founded by ann Wenner ?,language,,http://dbpedia.org/ontology/language,1,1,1,1,0,0,1,,,0,1
12297,Is the Vadodara railway junction onwed by Indian Railway Ministry ?,part,,http://dbpedia.org/ontology/part,1,1,1,1,0,0,0,,,1,1
12299,Name the common managing club of the Ivan Toplak and Bret Simon ?,launch site,ground,"http://dbpedia.org/ontology/launchSite,http://dbpedia.org/ontology/ground",2,1.5,1.5,1,0,0,0,0.5,,0,1
12300,What are the movies whose editor is Robert Wise ?,tomb,son ,"http://dbpedia.org/ontology/parent,http://dbpedia.org/ontology/restingPlace",2,1,1,0,0,0,0,0,,0,0
12301,Name the river on Batoka Gorge Hydroelectric Power Station ?,in,,http://dbpedia.org/ontology/city,1,1,1,0,0,0,,,,0,0
12303,Did Johann Gottfried Galle invent Neptune ?,automobile platform,parent company,"http://dbpedia.org/ontology/automobilePlatform,http://dbpedia.org/ontology/parentCompany",2,2,2,1,0,0,0,,,0,1
12304,Where is the T.I. Ahmadiyya Girls Senior High School ?,husband,,http://dbpedia.org/ontology/partner,1,1,1,0,0,0,0,0,0,0,1
12305,How many information appliance are manufactured by companies located in Taiwan ?,athletic,,http://dbpedia.org/ontology/athletics,1,1,1,0,0,0,,,,0,0
12306,Which office holder's  military branch is Continental Army and vice president is John Adams ?,board,board,"http://dbpedia.org/ontology/board,http://dbpedia.org/ontology/board",2,1,1,1,0,0,0,,0,0,1
12308,Into what military organizations is the United States Department of Defense divided ?,alumini,@@@,http://dbpedia.org/ontology/field,1,1,2,0,1,0,0,,0,0,0
12309,Who have been the manager of national team of Spain ?,ingredients,,http://dbpedia.org/ontology/ingredient,1,1,1,0,0,0,,0,,0,0
12310,Name all sitcoms whose theme music is made by Miley Cyrus ?,doctoral student,,http://dbpedia.org/ontology/doctoralStudent,1,2,2,1,0,0,,0,0,1,1
12311,Does the Toyota Verossa have the front engine design platform ?,platforms,,http://dbpedia.org/ontology/computingPlatform,1,1,1,0,0,0,,0,,0,1
12312,Which companies have Kumho Asiana Group as their parent company ?,located,@@@,"http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/location",2,0.5,1,0,0.5,0,,,,0,1
12313,Was Neil Armstrong on the Gemini 8 mission ?,developer,successor,"http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/successor",2,1,1,1,0,0,0.5,0.5,0,0,1
12314,What product is made by Sony and Foxconn togather ?,people from,academic authority,"http://dbpedia.org/ontology/binomialAuthority,http://dbpedia.org/ontology/citizenship",2,2,2,0,0,0,0,,,0,1
12315,What is the country whose leader was once Valentina Matviyenko ?,commander,,http://dbpedia.org/ontology/notableCommander,1,1,1,0,0,0,,0,0,1,1
12316,Is Julia Gillard the prime minister of Kate Lundy ?,painted,potrayed,"http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/portrayer",2,1,1,0,0,0,,,,1,0
12317,How many people have fought wars where Arthur St. Clair was a commander ?,religion,@@@,"http://dbpedia.org/ontology/profession,http://dbpedia.org/ontology/religion",2,0.5,1,0.5,0.5,0,0.5,0,0,0,0
12320,Name the mammals which are primate and belongs to family of ape ?,prize awarded,,http://dbpedia.org/ontology/award,1,2,2,0,0,0,,1,1,0,1
12321,How many guests have been there on broadway ?,religion,,http://dbpedia.org/ontology/religion,1,1,1,1,0,0,1,0,1,0,0
12322,What is the county seat of the county which has an Evergreen High School ?,ascend,,http://dbpedia.org/ontology/firstAscentPerson,1,1,1,0,0,0,,,,0,1
12323,What countries used Solidus as currency ?,created by,,http://dbpedia.org/ontology/creator,1,2,2,0,0,0,,,,1,0
12325,In which areas can I find wine made of Vitis vinifera grapes ?,cpu,cpu,"http://dbpedia.org/ontology/cpu,http://dbpedia.org/ontology/cpu",2,1,1,1,0,0,,,,0,1
12326,In how many different teams have all those who have played as a defenceman been ?,born,play,"http://dbpedia.org/ontology/occupation,http://dbpedia.org/ontology/stateOfOrigin",2,1,1,0,0,0,0,0,0,0,0
12328,List  bacterias whose orde is Bacillales and division is Firmicutes ?,authored,published,"http://dbpedia.org/ontology/publisher,http://dbpedia.org/ontology/author",2,1,1,0,0,0,,0,,1,1
12329,Which ceremonial County of the East Tilbury is also the local authority of the Buckhurst Hill County High School ?,recorded,@@@,"http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/ontology/writer",2,0.5,1,0,0.5,0,0.5,0,0.5,0,0
12330,How many companies have developed cross platformed softwares ?,built,@@@,http://dbpedia.org/ontology/builder,1,1,2,0,1,0,0,0,0,0,0
12332,How many cars are the predecessor of cars similar to the Pontiac G8 ?,in,potrayer,"http://dbpedia.org/ontology/series,http://dbpedia.org/ontology/portrayer",2,1,1,0,0,0,,,,0,0
12333,Was Class Conflict an interest of Karl Marx ?,launched,,http://dbpedia.org/ontology/launchSite,1,1,1,0,0,0,,,,1,0
12334,What are some famous artists who rocked a Les Paul ?,wrote,@@@,"http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/author",2,0.5,1,0,0.5,0,0,,,0,0
12335,How many different organizations own the railway lines which are a part of Norfolk Southern Railway ?,executive producer,,http://dbpedia.org/ontology/executiveProducer,1,2,2,1,0,0,0,1,1,0,1
12336,List the parts of Greater San Antonio ?,founder of,awards,"http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/ontology/award",2,1.5,1.5,0,0,0,0.5,,0.5,0,1
12337,Who composed the episode after which came Butter's Very own Episode ?,river,,http://dbpedia.org/ontology/river,1,1,1,1,0,0,,,,0,0
12338,List down all the baseball teams whose team manager was a Catcher ?,chaired,,http://dbpedia.org/ontology/chairman,1,1,1,0,0,0,,,,0,1
12339,Was the body of Elsie Paroubek discovered in Chicago ?,published,,http://dbpedia.org/ontology/distributor,1,1,1,0,0,0,0,0,0,1,0
12340,Did Dean Wurzberger manage a club at the santa clara university ?,children,employed,"http://dbpedia.org/ontology/parent,http://dbpedia.org/ontology/occupation",2,1,1,0,0,0,0,0,0,0,0
12341,How many people have worked for teams chaired by Patricia Amorim ?,war,,http://dbpedia.org/ontology/battle,1,1,1,0,0,0,,,,0,1
12343,Is the hyundai elantra related to hyundai lavita ?,style of architecture,,http://dbpedia.org/ontology/architecturalStyle,1,3,3,0,0,0,1,0,1,0,0
12345,Which team did Michael and Ryan Powell play for ?,part of,,http://dbpedia.org/ontology/archipelago,1,2,2,0,0,0,,0,0,0,0
12348,How many different people have been in any political seat in places which are under the Indian Standard timezone ?,league,,http://dbpedia.org/ontology/league,1,1,1,1,0,0,0,0,0,0,1
12349,Who manufactured the Delta III and the Space Shuttle ?,governing body,founded,http://dbpedia.org/ontology/foundationPlace,1,3,3,0,0,0,0,0,0,1,1
12350,Give me the total number of lines owned by owner of Mwtro-Noth Railroad ?,university,500000,"http://dbpedia.org/ontology/university,http://dbpedia.org/ontology/institution",2,1,1,0.5,0,1,,,,0,0
12351,Count the different genres of music made by Argentinian bands ?,related,@@@,"http://dbpedia.org/ontology/network,http://dbpedia.org/ontology/related",2,0.5,1,0.5,0.5,0,0,0.5,0,0,0
12352,"For how many PMs did the politician work, whose successor was Kingsley Wood ?",took place,first driver,"http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/firstDriver",2,2,2,0.5,0,0,,,,0,0
12353,Laozi authored which book ?,succeed,assembled,http://dbpedia.org/ontology/predecessor,1,2,2,0,0,0,1,0,1,0,0
12354,How many head of agencies were there in Nazi Germany ?,famous for,written,"http://dbpedia.org/ontology/notableWork,http://dbpedia.org/ontology/author",2,1.5,1.5,0,0,0,0,0,0,1,0
12355,What are the largest cities in each of the destinations of TranStar Airlines ?,city,,http://dbpedia.org/ontology/city,1,1,1,1,0,0,0,,,0,1
12356,Was Love Hurts in Short Cut Draw Blood ?,origin,,http://dbpedia.org/ontology/origin,1,1,1,1,0,0,,,,0,0
12357,How many things belong to phylum of Chordate ?,sports,500000,"http://dbpedia.org/ontology/sport,http://dbpedia.org/ontology/athletics",2,1,1,0,0,1,0.5,,,0,1
12358,Which Tv series led to Frasier ?,managers,,http://dbpedia.org/ontology/managerClub,1,1,1,0,0,0,0,1,0,0,0
12359,Count the number of people became famous for when Andrew Jackson was a commander ?,coached,@@@,"http://dbpedia.org/ontology/coach,http://dbpedia.org/ontology/coach",2,0.5,1,0,0.5,0,,0,1,0,1
12360,Count the writers whose work has been played in NY ?,developed,,http://dbpedia.org/ontology/developer,1,1,1,0,0,0,1,,,0,1
12361,Was A Jitney Elopement edited by Charlie Chaplin ?,route start,birth place,"http://dbpedia.org/ontology/routeStart,http://dbpedia.org/ontology/birthPlace",2,2,2,1,0,0,0.5,0.5,,0,1
12364,Which rivers flow into the lower manhatten ?,started in,,http://dbpedia.org/ontology/foundationPlace,1,2,2,0,0,0,,0,,0,0
12365,Give me the home town of all musical artists who uses Guitar as instrument ?,Label,,http://dbpedia.org/ontology/recordLabel,1,1,1,0,0,0,,0,,0,0
