QuestionID,Question,Dharmen QB,SINA
12065,Name few TV shows aired by Prime Time Entertainment Network ?,1,0
12066,Is N. C. Wyeth the illustration by of The Mysterious Stranger ?,0,0
12067,Which fictional character portrayed in Terminator 2: Judgment Day is painted by Josh Friedman ?,1,0
12068,What is the common ethnicity of the Maike Evers and Francisco Lachowski ?,0,0
12069,Count the different religions followed by Second Lieutenants in military. ?,1,0
12070,What is the base currency of the country which operates the Marion Dufresne ?,1,0
12071,Journals of how many fields can be found in US ?,0,0
12072,Radios on what topics can be tuned in to in Washington DC ?,0,0
12073,Name the movie whose director is Stanley Kubrick and editor is Anthony Harvey ?,1,0
12074,Does Walson Augustin play for the Brothers Union ?,0,0
12075,What are the prizes won by the animator of The Skeleton Dance ?,1,0.4
12076,Which educational institutes have campuses at Iowa and Indiana ?,1,0
12077,How many different writers have written for Jump Square ?,0,0
12078,How many politicians reside in Cape Town ?,0,0
12079,Who is the political figure whose military branch is Colonial troops ?,0,1
12080,How many architects are there who have made something used by Oakland athletics ?,1,0
12081,"Give me all magazines whose founder died in Berkeley, California ?",0,0
12082,Give me a count of musical artists collaborating with Waylon Jennings ?,0,0
12083,Who are the spouse of the actors of Wrongfully Accused ?,1,0.5
12084,What are some musical artists associated with the ones signed up with EMI ?,1,0
12085,Los Angeles Lakers is the team of which basketball players ?,0,1
12086,To which state eorge M. Chilcott  belong ?,0,1
12087,Ricky Gervais is the executive producer of the series having how many fictional characters ?,0,0
12088,Give me the list of people who scaled mountains in Sierra Nevada ?,1,0.3522727273
12089,Who studied in universities located in suburbs ?,0,0
12090,Name the person whose child is Irne Joliot-Curie ?,0,1
12091,Count the different genres of games published by Titus Software ?,1,0
12092,Who is the predecessor of Voere ?,1,1
12093,Which TV show's setting is in Massachusetts and is the subsequent work of Fraiser ?,1,0
12094,Who were the american football players who played for Dallas Cowboys ?,1,0
12095,How many famous people are from the Filipinos ?,0,0
12096,Count the number of artists in the Cirque du Soleil discography ?,0,0
12097,In which countries is coconut used as a food ingredient ?,0,0
12098,Who is considered to be the deciding person when it comes to crustaceans from the Balanidae family ?,1,0
12099,What is the river whose source is Lake Ontario ?,1,1
12100,Name the subsidary of Tandem Computers which was founded by Jim Harris ?,1,0
12101,How many races has Best Mate won ?,0,0
12102,What has  location as Ontario ?,0,1
12103,Where was  William Anthony  trained ?,1,1
12104,What are some famous companies founded in the US ?,1,1
12105,What are some things people born in Louisiana are famous for ?,0,0
12106,Is Neungin High school a buddhist school ?,0,0
12107,What is the  name of the television show whose developer is J. Michael Straczynski and actor is Jason Carter (actor) ?,1,0
12108,How many people have played for the ones who own the stadium of Bankers Life Fieldhouse ?,0,0
12109,How many artists have their works in the Sao Paolo Museum of Art ?,0,0
12110,Count the battles fought by Raoul Magrin-Vernerey ?,0,0
12111,Is Pulau Ubin the largest city of Singapore ?,1,0
12112,Which sitcoms are made by a company headquartered in NYC ?,0,0
12113,Which mountains are contained in Inyo National Forest ?,1,1
12114,In how many places have people canonized by John Paul II died ?,0,0
12115,where is the thorington train station located ?,1,1
12116,How many theme musics have been composed by Julian Gingell ?,0,0
12117,Which house has published books about Jazz ?,1,0
12118,List the award which have been won by both Charles LeMaire and Nick Park ?,0,0
12119,Count the number of members of the organization which have Austria as one of the member ?,0,0
12120,Name some relatives of the people studied in Manurewa High School ?,1,0.25
12121,Gregg Toland cinematographed how many things ?,0,0
12122,Whose military unit is 39th infantry regiment in 1812 ?,0,1
12123,Is Darcs released with a GNU license ?,1,0
12124,Who is the builder of Presidio Santa Cruz de Terrenate ?,1,1
12125,What team is famous for Robert Nederlander and also the debuting team of Gary Sanchez ?,0,0
12126,List the ingredients of Kaszanka ?,1,1
12127,Which broad cast area od CFRX is the country of North America Poker Tour ?,0,0
12128,What religion did Gamini Seneviratne follow ?,1,1
12129,How many bacterias have taxonomy as Bacillales and domain as Bacteria ?,0,0
12130,Were the bodies involved in the Westroads mall shootings discovered in Nebraska ?,0,0
12131,In how many places are Marjas found ?,0,0
12132,What products do US companies make ?,1,0
12133,Name the mountain range in which the mountain peak of Malatraix belongs ?,1,0
12134,List education institute of the engineers whose alma mater is ChristChurch ?,1,0
12135,How many people are in the England national football team ?,0,0
12136,Who is  venerated in  Judaism and Islam ?,1,0
12137,"Naval station mobile and naval support activity, naples are under which branch of Us military ?",0,0
12138,How many members are there of the order of Bacillales ?,0,0
12139,Name the team manger of Middlebrough F.C season 2006-07 ?,1,0
12140,What is the alma mater of Andrew W. Lewis ?,1,1
12141,Name the tv series produced by Stephen Ambrose and Erik Bork ?,1,0
12142,Count the total number of bacterias whose division is Firmicutes and domain is Bacteria ?,0,0
12143,Did Bob Suci play for the New England Patriots ?,0,0
12144,What would be the most important creation which involved both Neil Cross and Russel Davies ?,0,0
12145,Name the mountain which belongs to Sierra Nevada range and is located in Inyo National Forest ?,1,0
12146,How many labels sign up progressive rock artists ?,1,0
12147,Does the AMC Gremlin use an Audi engine ?,0,0
12148,What is the religion of the relatives of Carmela Soprano ?,1,0
12149,What television shows's distributor is Eurovision ?,1,1
12150,Did Stan Lee create Jean Grey ?,0,0
12151,What are the other launch site of the rockets which also have been launched from  Cape Canaveral Air Force Station Launch Complex 5 ?,1,0
12152,Which country's leader  is Giuseppe Bertello ?,1,1
12153,What are some people working for the New York Post ?,1,0.1666666667
12154,What is the total number of software whose programming language is C++ and operating system is Microsoft Windows ?,0,0
12155,How many things have made different people living in Canada famous ?,0,0
12156,Which famous political figures are relatives to George Madison ?,1,1
12157,Which TV show's composer is Judy  Hart  Angelo and executive producer as Glen and Les Charles ?,1,0
12158,who are starring in the movies written by Mark Sandrich ?,1,0
12159,Count the number of  fields of the scientists whose one of the fields is Sanskrit ?,0,0
12160,In which city is the sister station of KTXY located ?,1,0.4615384615
12161,Is Maria Sharapova the silver medalist of Tennis at the 2012 Summer Olympics  Women's singles ?,1,0
12162,What is the layout of the cars similar to that of the Subaru Outback ?,1,0
12163,Where do the rivers starting from Zambia end ?,1,0
12164,How many people work in the Massachusetts house of Representatives ?,0,0
12165,What is Naval Support Activity Naples a part of ?,1,1
12166,Who was member of boards at Royal Society and Trinity House ?,1,0
12167,How many religions are followed by organizations which are internationally known as the muslim brotherhood ?,1,0
12168,Name the route start of Saint Petersburg  Moscow Railway ?,1,1
12169,Count the number of musical work which were sold by Sony Music ?,0,0
12170,Which county seats are in the district where I can find the Hylebos Creek ?,1,0
12171,"Does the mississippi orignate in the clearwater county, minnesota ?",0,0
12172,In how many districts is there a borough called tendring ?,0,0
12173,How many awards have been given to the founder of Grameen Bank ?,1,0
12174,Which city is Black Grape Global located ?,1,1
12175,Name the city of Phil-Ellena ?,1,1
12176,Who preceded Lucius Crus as an office holder ?,1,1
12177,Count the tenants of MasterCard Centre ?,0,0
12178,Who was once married to both Kelly Brook and Rosie Huntington-Whiteley ?,0,0
12179,Which company has developed games whose music is done by Gerard Marino ?,1,0
12180,Which board memeber of jimmy Wales also owns Latvian Wikipedia ?,0,0
12181,What would be a common border of Siberia and the shimsa plateau ?,0,0
12182,List the institute of Robert hall ?,1,1
12183,Name the ones who debuted in the San Francisco 49ers. ?,0,1
12184,What is the county of the road whose route end is Pahang ?,1,0
12185,What are some magazines whose publishers are themselves Rock and Roll Hall of Fame members ?,0,0
12186,Does Richard Marx play guitar ?,0,0
12187,Which university is led by Jay Gogue ?,1,0
12188,Whose commanders are John Mc Ewen and Park Chunghee ?,1,0
12189,What is the origin of the grape whose wine region is the Troodos Mountains ?,1,0
12190,Who is the appointer of Charles Goodell ?,1,1
12191,Name the common serving line of Daund Junction railway station and Ujjain Junction railway station ?,0,0
12192,What does the river end on whose border we find in Bjelasnica ?,1,0
12193,Is Christchurch the largest city of South Island ?,1,0
12194,What are the products of the company who published Robot Wars: Metal Mayhem ?,0,0
12195,What is the political party to which Purnima Banerjee is a member of ?,0,0
12196,In how many places are the tombs of everyone who died in England ?,0,0
12197,"In all the states which have a Uniontown, where does a Keller's mill covered bridge exist too ?",0,0
12198,Count the religions followed by people living in British Columbia. ?,0,0
12199,"The sports team which played at the American Basketball League championship (1996-1998), have which stadiums ?",1,0
12200,Who wrote the musical whose composer is Emil Dean Zoghby ?,1,0
12201,Where did the conflict take place where Louis Briere de I'Isle was a commander ?,1,0
12202,How many publisher have been founded by american citizens ?,0,0
