QuestionID,Question,TripleSize,RelationTotal,ResourceTotal,ClassTotal,QuestionLength,Resources,Words Count in Entity1,Special Character1,Explicit/Implicit E1,Capital/Small Letters E1,aylienNERagdistis,tagmeNEDlogs,DBpediaNERAgdistis3252,ambiverseNEDlogs,meaningcloudAgdistis,qanary_logs_DBpediaSpotlightNED,meaningCloudNEDnew,textrazorAgdistis,dandiNERAgdistisFINAL,dandilionNEDlogs,OntotextNEDlogs,babelfyAgdistis3000,ambiverseAgdistis,tagmeAgdistis,EntityClassifier_NER_Agdistis,newBabelfyNEDlogs,stanfordAgdistis,ontotextAgdistis,AmbiverseNED 2.0,AmbiverseStanford 2.0
11826,Name the monarch of L Buwei ?,2,1,1,0,6,http://dbpedia.org/resource/Lü_Buwei,2,FALSE,FALSE,TRUE,,,,,,,,,,,0,0,,,0,0,,,,
11827,"Who were the commanders during the events which took place in Sandusky County, Ohio ?",4,2,1,1,14,"http://dbpedia.org/resource/Sandusky_County,_Ohio",3,FALSE,TRUE,TRUE,0.8,1,0,0,1,0,0.8,,1,0,0.8,,,,0.8,0.8,0.8,1,1,0.8
11828,"What are the movies whose editor died in Westwood, Los Angeles ?",3,2,1,0,11,"http://dbpedia.org/resource/Westwood,_Los_Angeles",3,FALSE,TRUE,TRUE,0,1,1,,0,1,0,,0.8,0,0.6666666667,,,,0,0.6666666667,0,0.8,1,0
11829,In how many places can I find people who were the architects of the Dundas Castle ?,3,0,1,0,16,"http://dbpedia.org/resource/Dundas_Castle_(Roscoe,_New_York)",2,FALSE,FALSE,TRUE,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,1,
11830,Count the movies in Swedish language ?,3,0,1,1,6,http://dbpedia.org/resource/Swedish_language,2,FALSE,TRUE,FALSE,,,,,,1,,,,1,1,,,,,0.6666666667,0,,,
11831,Name the artist of Brad Paisley discography ?,2,0,1,0,7,http://dbpedia.org/resource/Brad_Paisley_discography,3,FALSE,TRUE,FALSE,0,1,0,,,0,,0,,1,0,,,,0,0.4,0,,1,
11832,"From how many works is the musical derived, whose lyrics are written by Sheldon Harnick ?",3,1,1,0,15,http://dbpedia.org/resource/Sheldon_Harnick,2,FALSE,TRUE,TRUE,1,1,1,1,,1,,1,1,0.4,0.5,,,1,1,0.5,1,1,1,
11833,List all discipline of the journals whose one of the discipline is Cerebral blood flow ?,4,2,1,1,15,http://dbpedia.org/resource/Cerebral_blood_flow,3,FALSE,TRUE,FALSE,,,1,,,1,,,1,0,0,,,,0,0.3333333333,,,,
11834,How many politicians live in India ?,3,1,1,1,6,http://dbpedia.org/resource/India,1,FALSE,TRUE,TRUE,1,1,1,1,0,1,1,1,1,0,,1,0,,1,1,1,0.6666666667,1,0
11835,Matthew kane and Park rankin are citizens of which country ?,4,2,2,0,10,"http://dbpedia.org/resource/Matthew_Kane_(actor),http://dbpedia.org/resource/Park_Rankin",2,FALSE,FALSE,FALSE,,0.5,0.6666666667,,0,0.6666666667,0,0.6666666667,0.6666666667,0.5,,,,0.6666666667,0,0.4,,0.6666666667,,
11836,In how many places can I find people whose alma mater was in bachelor of arts ?,4,1,1,1,16,http://dbpedia.org/resource/Bachelor_of_Arts,3,FALSE,TRUE,FALSE,,1,,,,0,,1,1,0.6666666667,0,,,,,,,,,
11837,Whose associate is Publius Servilius Vatia Isauricus and has predecessor as Lucius Cornelius Lentulus Crus ?,4,2,2,0,15,"http://dbpedia.org/resource/Publius_Servilius_Vatia_Isauricus_(consul_48_BC),http://dbpedia.org/resource/Lucius_Cornelius_Lentulus_Crus",4,FALSE,FALSE,TRUE,0,0.5,0,0.6666666667,0,0.5,,,0,0.5,1,,0,0,0,0.2857142857,0,0,1,0.5
11838,Who is the producer of the device which is the operating system of Now TV ?,3,2,1,0,15,http://dbpedia.org/resource/Now_TV_(UK),2,FALSE,FALSE,TRUE,0,0.6666666667,0,,,0,,0,0,0,0,0,,,0,0.5,0,0,,
11839,Who wrote a rose for emily ?,3,1,1,1,6,http://dbpedia.org/resource/A_Rose_for_Emily,4,FALSE,TRUE,FALSE,,1,,,,,,,1,1,,,,,,,,,,
11840,How many games are played at universities affiliated with the Association of Southeast Asian Institutions of Higher Learning ?,3,2,1,0,18,http://dbpedia.org/resource/Association_of_Southeast_Asian_Institutions_of_Higher_Learning,8,FALSE,TRUE,FALSE,,1,0,,1,0,,,0.6666666667,0.6666666667,0.5,,,1,0,0,0,0.6666666667,,
11841,Was the Lotuspool Records distributed by Napster ?,3,1,2,0,7,"http://dbpedia.org/resource/Lotuspool_Records,http://dbpedia.org/resource/Napster",2,FALSE,TRUE,TRUE,0,1,0,,,0.6666666667,0.6666666667,0.5,0.4,0.8,1,0,,0.5,0,0.4,0.5,0.5,1,0
11842,Count the tenants of the stadiums designed by Populous ?,3,2,1,0,9,http://dbpedia.org/resource/Populous_(company),1,FALSE,FALSE,TRUE,0,,0,,,1,,0,,,,0,,,0,0.5,,,,
11843,Which sports exist in the universities whose president is Emanuel de Guzman ?,4,2,1,1,12,http://dbpedia.org/resource/Emanuel_de_Guzman,3,FALSE,TRUE,FALSE,,1,,,,0,,,0.6666666667,0.5,0.5,,,1,0,0.5,1,0.6666666667,1,1
11844,Count the different number of academic areas covered by publications of SAGE ?,3,1,1,0,12,http://dbpedia.org/resource/SAGE_Publications,1,FALSE,FALSE,FALSE,,,,,0,,0,0,0,0,0,0,,,0,0,,0,,
11845,What faiths are followed by the relatives of Meadow Soprano ?,3,2,1,0,10,http://dbpedia.org/resource/Meadow_Soprano,2,FALSE,TRUE,TRUE,1,1,1,,,1,,,1,1,0,,,1,1,0.5,1,,1,
11846,Do the White Plains Road lie in the Bronx county ?,3,0,2,0,10,"http://dbpedia.org/resource/White_Plains_Road,http://dbpedia.org/resource/The_Bronx",3,FALSE,TRUE,TRUE,1,0.6666666667,1,,0.4,1,0,,1,0.8,1,,,,1,1,1,1,1,0.4
11847,"Is US Navy garrisoned at Arlington County, Virginia ?",3,0,2,0,8,"http://dbpedia.org/resource/United_States_Navy,http://dbpedia.org/resource/Arlington_County,_Virginia",3,FALSE,FALSE,TRUE,0.8571428571,1,1,0,0,1,0.5714285714,,1,0.4,1,,,0.8,0.8571428571,0.75,0.8571428571,1,1,0
11848,Who was the voice actor of allen walker also gave voice to kimihiro watanuki ?,4,2,2,0,14,"http://dbpedia.org/resource/Allen_Walker,http://dbpedia.org/resource/Kimihiro_Watanuki",2,FALSE,TRUE,FALSE,0.6666666667,0.6666666667,0.5,,,0,,,0.5,0.8,,0,,0.6666666667,0.5,0,,0,,
11849,What is the country of origin of the president of Skai group ?,3,2,1,0,12,http://dbpedia.org/resource/Skai_Group,2,FALSE,TRUE,FALSE,,1,1,,,1,,1,1,1,0,1,,1,0.6666666667,1,,0,,
11850,What is the launch site of Aquarius (rocket) ?,2,1,1,0,8,http://dbpedia.org/resource/Aquarius_(rocket),1,FALSE,FALSE,TRUE,,,,,,0,,,0,0,0,,,,0,0,,0,,
11851,List the magazines published by Playbow Enterprises ?,3,1,1,1,7,http://dbpedia.org/resource/Playboy_Enterprises,2,FALSE,FALSE,TRUE,,,,,,,,,0,0,0,0,,,0,0,,0,,
11852,"Is the song Killing is Out, School is in belong in the The Next Step ?",3,0,2,0,15,"http://dbpedia.org/resource/Killing_Is_Out,_School_Is_In,http://dbpedia.org/resource/The_Next_Step_(James_Brown_album)",6,FALSE,TRUE,FALSE,,0.8,,,,,,0,0,0,,,,,0,0.5714285714,,,,
11853,Which appliance's CPU is Cell (microprocessor) and predecessor is PlayStation 2 ?,5,2,2,1,11,"http://dbpedia.org/resource/Cell_(microprocessor),http://dbpedia.org/resource/PlayStation_2",1,FALSE,FALSE,TRUE,0.4,0.5,0.4,,0,0.8,0,,0,0.2857142857,0.4,0,,0,0,0.5,,0,,
11854,Was Blade Runner cinematographed by JordanCronenweth ?,3,1,2,0,6,"http://dbpedia.org/resource/Blade_Runner,http://dbpedia.org/resource/Jordan_Cronenweth",2,FALSE,TRUE,TRUE,0,0.6666666667,0,,0,0.6666666667,0.6666666667,0,0,0.6666666667,0,0,,0,0,0,,0,,
11855,Count the number of software which runs on Microsoft Windows and mac OS ?,4,2,2,0,13,"http://dbpedia.org/resource/Microsoft_Windows,http://dbpedia.org/resource/Mac_OS",2,FALSE,TRUE,TRUE,0,0.6666666667,0,0,,1,,,0,0.3333333333,0.6666666667,0,,0,0,0.6666666667,0,0,1,
11856,What has Carl Sagan written his books about ?,4,1,1,1,8,http://dbpedia.org/resource/Carl_Sagan,2,FALSE,TRUE,TRUE,1,1,1,1,,1,1,1,1,0.5,0.5,1,0,1,1,0.6666666667,1,1,1,
11857,How many characters are there in The Office ?,3,1,1,1,8,http://dbpedia.org/resource/The_Office_(U.S._TV_series),2,FALSE,FALSE,TRUE,0,,0,,,1,0,0,0,0,,,,,0,,,,,
11858,What are the awards won by the film editor of World of Tomorrow ?,3,2,1,0,13,http://dbpedia.org/resource/World_of_Tomorrow_(film),3,FALSE,FALSE,FALSE,0,0,0,,,0,,0,0,0,0,,,,0,,0,0,,
11859,Giuseppe Bertello and Pietro Parolin are leaders of which place ?,5,2,2,1,10,"http://dbpedia.org/resource/Giuseppe_Bertello,http://dbpedia.org/resource/Pietro_Parolin",2,FALSE,TRUE,TRUE,1,1,1,1,0,1,,1,1,1,1,,0,1,1,0.6666666667,1,,1,0
11860,How did the child of Stevens T. Mason die ?,3,2,1,0,9,http://dbpedia.org/resource/Stevens_Thomson_Mason_(Virginia),3,TRUE,FALSE,TRUE,0,0,,0,0,,,0,0,0,0,0,0,0,0.4,0,0,,1,1
11861,What is the faith of Kwai Chang Caine ?,2,1,1,0,8,http://dbpedia.org/resource/Kwai_Chang_Caine,3,FALSE,TRUE,TRUE,1,1,1,0,1,1,,1,1,1,,,0,1,1,0,1,1,1,1
11862,"How many things are located in Ridgewood, New Jersey ?",2,0,1,0,9,"http://dbpedia.org/resource/Ridgewood,_New_Jersey",3,FALSE,TRUE,TRUE,0.4,1,1,0,0,1,0.4,,1,0,1,,,1,0.4,0.8,0.4,1,1,0.5
11863,Which magazines were founded by ann Wenner ?,3,1,1,1,7,http://dbpedia.org/resource/Jann_Wenner,2,FALSE,FALSE,FALSE,,,,,,,,1,,,,,,,0,,0,0,1,0
11864,Is the Vadodara railway junction onwed by Indian Railway Ministry ?,3,1,2,0,10,"http://dbpedia.org/resource/Vadodara_Junction_railway_station,http://dbpedia.org/resource/Ministry_of_Railways_(India)",3,FALSE,FALSE,FALSE,0,0.6666666667,0,0,0,0,0,0,,0.3333333333,0,0,,0,0,0,0,,1,
11865,Name the common managing club of the Ivan Toplak and Bret Simon ?,4,2,2,0,12,"http://dbpedia.org/resource/Ivan_Toplak,http://dbpedia.org/resource/Bret_Simon",2,FALSE,TRUE,TRUE,0.6666666667,1,1,,0.6666666667,1,,1,1,1,0.3333333333,,,1,0.8,0.6666666667,1,0.8,1,0.6666666667
11866,What are the movies whose editor is Robert Wise ?,3,1,1,1,9,http://dbpedia.org/resource/Robert_Wise,2,FALSE,TRUE,TRUE,1,1,1,1,,1,1,1,0.6666666667,0.5,0.5,1,,1,0.6666666667,0.6666666667,1,0.6666666667,1,
11867,Name the river on Batoka Gorge Hydroelectric Power Station ?,2,1,1,0,9,http://dbpedia.org/resource/Batoka_Gorge_Hydroelectric_Power_Station,5,FALSE,TRUE,TRUE,,1,,,1,0,,,0,0,0.6666666667,,,1,0.6666666667,0.4,1,0.6666666667,1,1
11868,Did Johann Gottfried Galle invent Neptune ?,3,0,2,0,6,"http://dbpedia.org/resource/Neptune,http://dbpedia.org/resource/Johann_Gottfried_Galle",1,FALSE,TRUE,TRUE,0.5,0.6666666667,0.5,,0,1,0.5,0.5,0.5,0.5,0.6666666667,0.5,,0,0.5,1,0.5,0.5,1,0
11869,Where is the T.I. Ahmadiyya Girls Senior High School ?,2,1,1,0,9,"http://dbpedia.org/resource/T.I._Ahmadiyya_Girls_Senior_High_School,_Asokore",6,TRUE,FALSE,TRUE,0,0,0,0,,0,,,0,0,0,0,,0,0,0,,0,1,
11870,How many information appliance are manufactured by companies located in Taiwan ?,4,1,1,1,11,http://dbpedia.org/resource/Taiwan,1,FALSE,TRUE,TRUE,0.6666666667,0.6666666667,1,1,0,1,0,1,0.6666666667,0.6666666667,0,,0,0.6666666667,1,0.4,1,0.6666666667,1,0
11871,Which office holder's  military branch is Continental Army and vice president is John Adams ?,5,2,2,1,14,"http://dbpedia.org/resource/Continental_Army,http://dbpedia.org/resource/John_Adams",2,FALSE,TRUE,TRUE,1,1,1,,,1,0.5,0.8,0.6666666667,0.6666666667,0.6666666667,,,1,0.6666666667,0.5,1,0.6666666667,1,0
11872,Into what military organizations is the United States Department of Defense divided ?,2,1,1,0,12,http://dbpedia.org/resource/United_States_Department_of_Defense,5,FALSE,TRUE,FALSE,0,1,0,,0,0,,,0,0.5,0.6666666667,,,0,0,0,0,0,1,0
11873,Who have been the manager of national team of Spain ?,3,0,1,1,10,http://dbpedia.org/resource/Spain_national_football_team,2,FALSE,FALSE,FALSE,0,,0,0,,0,0,0,0,0.5,0,0,,,0,0,0,0,1,
11874,Name all sitcoms whose theme music is made by Miley Cyrus ?,4,2,1,1,11,http://dbpedia.org/resource/Miley_Cyrus,2,FALSE,TRUE,TRUE,1,1,0.6666666667,1,1,0.6666666667,1,0.6666666667,0.6666666667,0.5,0,,0,1,0.5,0.4,1,0.5,1,1
11875,Does the Toyota Verossa have the front engine design platform ?,3,1,2,0,10,"http://dbpedia.org/resource/Toyota_Verossa,http://dbpedia.org/resource/Front-engine_design",2,FALSE,TRUE,TRUE,,1,,0,,0.6666666667,,,0.6666666667,0.4,,,,,,0.5,,,,
11876,Which companies have Kumho Asiana Group as their parent company ?,2,1,1,0,10,http://dbpedia.org/resource/Kumho_Asiana_Group,3,FALSE,TRUE,TRUE,1,1,1,0.6666666667,1,1,,,0.6666666667,0.5,0.6666666667,,0,1,0.6666666667,0.4,1,1,1,1
11877,Was Neil Armstrong on the Gemini 8 mission ?,3,0,2,0,8,"http://dbpedia.org/resource/Neil_Armstrong,http://dbpedia.org/resource/Gemini_8",2,FALSE,TRUE,TRUE,0,1,0,0.6666666667,,1,0.6666666667,,0,1,1,0,,0,0,1,0,,1,
11878,What product is made by Sony and Foxconn togather ?,4,2,2,0,9,"http://dbpedia.org/resource/Sony,http://dbpedia.org/resource/Foxconn",1,FALSE,TRUE,TRUE,1,0.6666666667,1,1,0.5,1,0.6666666667,1,1,0.8,1,0.6666666667,0.5,0.6666666667,1,0.5,1,1,1,0.5
11879,What is the country whose leader was once Valentina Matviyenko ?,2,1,1,0,10,http://dbpedia.org/resource/Valentina_Matviyenko,2,FALSE,TRUE,TRUE,1,1,1,1,1,1,,1,1,1,0,,0,1,1,1,1,1,1,1
11880,Is Julia Gillard the prime minister of Kate Lundy ?,3,1,2,0,9,"http://dbpedia.org/resource/Kate_Lundy,http://dbpedia.org/resource/Julia_Gillard",2,FALSE,TRUE,TRUE,1,1,1,1,,1,,0.8,0.8,0.8,0.8,,0,1,0.8,0.8,1,,1,
11881,How many people have fought wars where Arthur St. Clair was a commander ?,3,1,1,0,13,http://dbpedia.org/resource/Arthur_St._Clair,3,TRUE,TRUE,TRUE,1,1,,,1,,,1,1,1,0.5,,,1,0,0.5,1,,1,1
11882,Name the mammals which are primate and belongs to family of ape ?,5,2,2,1,12,"http://dbpedia.org/resource/Primate,http://dbpedia.org/resource/Ape",1,FALSE,TRUE,FALSE,,,,,,0.5,,,0,0.6666666667,0.6666666667,,,,0,0,,0,,
11883,How many guests have been there on broadway ?,2,0,1,0,8,http://dbpedia.org/resource/On_Broadway_(Smash),2,FALSE,FALSE,FALSE,,,,,,,0,,,0,,,,,,,,,,
11884,What is the county seat of the county which has an Evergreen High School ?,3,2,1,0,14,"http://dbpedia.org/resource/Evergreen_High_School_(King_County,_Washington)",3,FALSE,FALSE,TRUE,0,0.4,0,,0,0.4,,,0,0,0,0,,0,0,0,0,0,1,1
11885,What countries used Solidus as currency ?,3,1,1,1,6,http://dbpedia.org/resource/Solidus_(coin),1,FALSE,FALSE,TRUE,,1,,,,,,0,0,0,0,,,0,0,0,0,0,1,
11886,In which areas can I find wine made of Vitis vinifera grapes ?,4,2,1,1,12,http://dbpedia.org/resource/Vitis_vinifera,2,FALSE,TRUE,FALSE,,1,,,,0.6666666667,,,,0.5,0.6666666667,,,,0,1,,,,
11887,In how many different teams have all those who have played as a defenceman been ?,4,0,1,1,15,http://dbpedia.org/resource/Defenceman,1,FALSE,TRUE,FALSE,,1,,,,1,,,,1,0,,,,,0,,,,
11888,List  bacterias whose orde is Bacillales and division is Firmicutes ?,5,2,2,1,10,"http://dbpedia.org/resource/Bacillales,http://dbpedia.org/resource/Firmicutes",1,FALSE,TRUE,TRUE,,1,,,,0.8,,,,0.8,0.6666666667,,,,0,0.8,,,1,
11889,Which ceremonial County of the East Tilbury is also the local authority of the Buckhurst Hill County High School ?,4,2,2,0,19,"http://dbpedia.org/resource/East_Tilbury,http://dbpedia.org/resource/Buckhurst_Hill_County_High_School",2,FALSE,TRUE,TRUE,1,0.8,1,,0.6666666667,1,,,0.8,0.8,0.6666666667,,,,0.8,0.5714285714,1,0.8,1,1
11890,How many companies have developed cross platformed softwares ?,3,1,1,0,8,http://dbpedia.org/resource/Cross-platform,2,FALSE,FALSE,FALSE,,,,,,,,,,,0,,,,,0,,,,
11891,How many cars are the predecessor of cars similar to the Pontiac G8 ?,4,2,1,1,13,http://dbpedia.org/resource/Pontiac_G8,2,FALSE,TRUE,TRUE,,1,,,,1,,,,1,,0,,,0,,,0,,
11892,Was Class Conflict an interest of Karl Marx ?,3,1,2,0,8,"http://dbpedia.org/resource/Karl_Marx,http://dbpedia.org/resource/Class_conflict",2,FALSE,TRUE,TRUE,0.6666666667,0.6666666667,0.6666666667,,,0.6666666667,0.6666666667,1,1,0.8,0.4,,,0.6666666667,1,0.3333333333,0.6666666667,0.4,1,
11893,What are some famous artists who rocked a Les Paul ?,3,0,1,1,10,http://dbpedia.org/resource/Gibson_Les_Paul,2,FALSE,FALSE,TRUE,0,0,0,,,0,,0,0,0.6666666667,0,0,,,0,0,0,0,1,0
11894,How many different organizations own the railway lines which are a part of Norfolk Southern Railway ?,4,0,1,1,16,http://dbpedia.org/resource/Norfolk_Southern_Railway,3,FALSE,TRUE,TRUE,1,1,1,0,1,1,,,0.6666666667,0.6666666667,1,,,1,1,0.5,1,0.6666666667,1,1
11895,List the parts of Greater San Antonio ?,2,1,1,0,7,http://dbpedia.org/resource/Greater_San_Antonio,3,FALSE,TRUE,TRUE,1,1,1,,1,1,,,1,1,1,1,,1,0.6666666667,1,1,1,1,1
11896,Who composed the episode after which came Butter's Very own Episode ?,4,2,1,1,11,http://dbpedia.org/resource/Butters'_Very_Own_Episode,4,FALSE,FALSE,FALSE,,1,,,,,,0,,,1,,,,0,,,,,
11897,List down all the baseball teams whose team manager was a Catcher ?,4,2,1,1,12,http://dbpedia.org/resource/Catcher,1,FALSE,TRUE,TRUE,,,0,,,0,,1,0.5,0.5,0,0,,,0.5,0,,0,,
11898,Was the body of Elsie Paroubek discovered in Chicago ?,3,1,2,0,9,"http://dbpedia.org/resource/Elsie_Paroubek,http://dbpedia.org/resource/Chicago",2,FALSE,TRUE,TRUE,0.5,0.6666666667,0.5,0.6666666667,0.6666666667,1,0.6666666667,0.5,0.5,1,1,0.5,,0.6666666667,0.4,0.5,0.5,0.4,1,0.6666666667
11899,Did Dean Wurzberger manage a club at the santa clara university ?,3,0,2,0,11,"http://dbpedia.org/resource/Dean_Wurzberger,http://dbpedia.org/resource/Santa_Clara_University",2,FALSE,TRUE,TRUE,0.6666666667,1,0.6666666667,,,0.6666666667,,1,1,1,0.4,1,,1,1,1,0.6666666667,1,1,
11900,How many people have worked for teams chaired by Patricia Amorim ?,4,1,1,1,11,http://dbpedia.org/resource/Patrícia_Amorim,2,FALSE,FALSE,TRUE,,1,,,,,,1,1,0,0,,,1,1,0.5,1,1,,
11901,Is the hyundai elantra related to hyundai lavita ?,3,1,2,0,8,"http://dbpedia.org/resource/Hyundai_Lavita,http://dbpedia.org/resource/Hyundai_Elantra",2,FALSE,TRUE,FALSE,,1,,,,0.5,0,,,1,1,,,,,0.8,,,,
11902,Which team did Michael and Ryan Powell play for ?,4,2,2,0,9,"http://dbpedia.org/resource/Michael_Powell_(lacrosse),http://dbpedia.org/resource/Ryan_Powell_(lacrosse)",2,FALSE,FALSE,TRUE,0.6666666667,0.6666666667,0.6666666667,0,,0.6666666667,,0,0.6666666667,0,0,0.6666666667,,0.6666666667,0,0.6666666667,0,0,1,
11903,How many different people have been in any political seat in places which are under the Indian Standard timezone ?,3,2,1,0,19,http://dbpedia.org/resource/Indian_Standard_Time,3,FALSE,FALSE,FALSE,,,0,,,0,,,,,,,,,,,0,,,
11904,Who manufactured the Delta III and the Space Shuttle ?,4,2,2,0,9,"http://dbpedia.org/resource/Delta_III,http://dbpedia.org/resource/Space_Shuttle",2,FALSE,TRUE,TRUE,0,1,0,,,1,0.6666666667,0,0,1,0.5,0,,0,0,0.8,,0,,
11905,Give me the total number of lines owned by owner of Mwtro-Noth Railroad ?,3,1,1,0,13,http://dbpedia.org/resource/Metro-North_Railroad,2,TRUE,FALSE,TRUE,,0,,,,,,,,,0,0,,,,0,,,,
11906,Count the different genres of music made by Argentinian bands ?,4,2,1,1,10,http://dbpedia.org/resource/Argentina,1,FALSE,FALSE,TRUE,,,,,,,,0.6666666667,,,0,0.6666666667,,,,0.6666666667,1,0,,
11907,"For how many PMs did the politician work, whose successor was Kingsley Wood ?",4,1,1,1,13,http://dbpedia.org/resource/Kingsley_Wood,2,FALSE,TRUE,TRUE,1,1,1,0,0,1,,1,1,1,,0.6666666667,,1,0.6666666667,1,1,0.6666666667,1,0
11908,Laozi authored which book ?,2,1,1,0,4,http://dbpedia.org/resource/Laozi,1,FALSE,TRUE,TRUE,1,1,1,,,1,,1,0.6666666667,0.6666666667,0,,,1,0.6666666667,,1,1,1,
11909,How many head of agencies were there in Nazi Germany ?,3,2,1,0,10,http://dbpedia.org/resource/Nazi_Germany,2,FALSE,TRUE,TRUE,1,1,1,0,,1,,1,1,0.5,1,1,0,1,1,0.6666666667,0,1,1,1
11910,What are the largest cities in each of the destinations of TranStar Airlines ?,3,2,1,0,13,http://dbpedia.org/resource/TranStar_Airlines,2,FALSE,TRUE,TRUE,1,1,1,1,1,1,,1,1,1,0.6666666667,,,1,0,0.5,1,0.6666666667,1,1
11911,Was Love Hurts in Short Cut Draw Blood ?,3,0,2,0,8,"http://dbpedia.org/resource/Love_Hurts,http://dbpedia.org/resource/Short_Cut_Draw_Blood",2,FALSE,TRUE,TRUE,0,1,0,,0,1,0,,0,1,1,,,0,0,0.4,,0,,
11912,How many things belong to phylum of Chordate ?,2,1,1,0,8,http://dbpedia.org/resource/Chordate,1,FALSE,TRUE,TRUE,1,1,1,,,0.6666666667,,1,1,0.6666666667,0.6666666667,0,,1,1,0,,1,,
11913,Which Tv series led to Frasier ?,3,1,1,1,6,http://dbpedia.org/resource/Frasier,1,FALSE,TRUE,TRUE,0,1,0,,,1,,0,0,0.6666666667,0,,,0,,,,0,,
11914,Count the number of people became famous for when Andrew Jackson was a commander ?,3,2,1,0,14,http://dbpedia.org/resource/Andrew_Jackson,2,FALSE,TRUE,TRUE,1,1,1,0,,1,0,0.6666666667,1,1,0.6666666667,0,,1,0.6666666667,0,1,,1,
11915,Count the writers whose work has been played in NY ?,3,0,1,0,10,http://dbpedia.org/resource/New_York,1,FALSE,FALSE,FALSE,,,0,,0,1,,0,,,0,0,,,0,0,0,0,1,0
11916,Was A Jitney Elopement edited by Charlie Chaplin ?,3,1,2,0,8,"http://dbpedia.org/resource/A_Jitney_Elopement,http://dbpedia.org/resource/Charlie_Chaplin",3,FALSE,TRUE,TRUE,0.6666666667,1,0.6666666667,,,1,,,0.6666666667,1,0.8,,,0.6666666667,0.6666666667,0.8,0.6666666667,0.6666666667,1,
11917,Which rivers flow into the lower manhatten ?,2,1,1,0,7,http://dbpedia.org/resource/Lower_Manhattan,2,FALSE,FALSE,FALSE,,0,,,,0,0,,,0,0,,,,,0,,,,
11918,Give me the home town of all musical artists who uses Guitar as instrument ?,4,2,1,1,14,http://dbpedia.org/resource/Guitar,1,FALSE,TRUE,TRUE,,0,,,,,,1,1,0.4,0.5,,,,1,0,,1,,
11919,Does Walson Augustin play as a midfielder ?,3,1,2,0,7,"http://dbpedia.org/resource/Walson_Augustin,http://dbpedia.org/resource/Midfielder",2,FALSE,TRUE,TRUE,,1,,0.6666666667,,0.6666666667,,,,1,,,,,,,,,1,
11920,What are the airline hubs of Cascade Airways ?,2,1,1,0,8,http://dbpedia.org/resource/Union_of_Cambodian_Democrats,2,FALSE,FALSE,TRUE,0,0,0,,,0,,,0,0,0,,,0,0,0,0,0,1,
11921,What is the location city of Burnside Distribution Corporation ?,2,1,1,0,9,http://dbpedia.org/resource/Burnside_Distribution_Corporation,3,FALSE,TRUE,TRUE,,0.6666666667,1,,1,1,,0,0,0,1,,,,0,0.5,1,1,,
11922,How many movies have their music signed up with Sony Music Entertainment. ?,4,2,1,1,12,http://dbpedia.org/resource/Sony_Music_Entertainment,3,FALSE,TRUE,TRUE,1,1,1,0,1,1,0,1,1,0,0.4,0,0,1,1,0,1,1,1,0
11923,Was Marshall Arisman the cover artist in american psycho ?,3,0,2,0,9,"http://dbpedia.org/resource/American_Psycho,http://dbpedia.org/resource/Marshall_Arisman",2,FALSE,TRUE,FALSE,0.6666666667,1,1,,,1,,0.6666666667,1,1,0.6666666667,0.6666666667,,1,0.8,0.6666666667,0.6666666667,,1,
11924,What is the publisher of Lucifer's Hammer ?,2,1,1,0,7,http://dbpedia.org/resource/Lucifer's_Hammer,2,FALSE,TRUE,TRUE,0,0.6666666667,0,,0,0,0,0,1,0,0,,,,0,,0,0,1,
11925,"The Information: A History, a Theory, a Flood is a work of Isaac Newton ?",3,1,2,0,14,"http://dbpedia.org/resource/The_Information:_A_History,_a_Theory,_a_Flood,http://dbpedia.org/resource/Isaac_Newton",8,TRUE,TRUE,FALSE,0.4,1,0.4,,,0.4,0.4,0.4,0.8888888889,0.2857142857,1,,,1,0.2,0.2,0.4,1,1,
11926,was james watt a mechanical engineer ?,3,1,2,0,6,"http://dbpedia.org/resource/James_Watt,http://dbpedia.org/resource/Mechanical_engineering",2,FALSE,TRUE,FALSE,,0.6666666667,0.6666666667,,,1,,0.6666666667,0.6666666667,1,,,,,0.5,0.6666666667,,0.6666666667,,
11927,Who is known for are Battle of the Thames and War of 1812 ?,4,2,2,0,13,"http://dbpedia.org/resource/Battle_of_the_Thames,http://dbpedia.org/resource/War_of_1812",4,FALSE,TRUE,FALSE,0,1,0,,0,0,,,0,1,1,,,0,0,0.6666666667,,0,,
11928,How many groups speak the English Language ?,3,0,1,1,7,http://dbpedia.org/resource/English_language,2,FALSE,TRUE,TRUE,,,0,,,1,,0,0,1,0.6666666667,,,,0,0.6666666667,0,,,
