QuestionID,Question,TripleSize,RelationTotal,ResourceTotal,ClassTotal,QuestionLength,Resources,WordCountEntity1,AvgWordCount,Special Character,Explicit E1,Explicit E1 and E2,Capital/Small Letters E1,Capital letter E1 and E2,aylienNERagdistis,tagmeNEDlogs,DBpediaNERAgdistis3252,ambiverseNEDlogs,meaningcloudAgdistis,qanary_logs_DBpediaSpotlightNED,meaningCloudNEDnew,textrazorAgdistis,dandiNERAgdistisFINAL,dandilionNEDlogs,OntotextNEDlogs,babelfyAgdistis3000,ambiverseAgdistis,tagmeAgdistis,EntityClassifier_NER_Agdistis,newBabelfyNEDlogs,stanfordAgdistis,ontotextAgdistis,AmbiverseNED 2.0,AmbiverseStanford 2.0
,,3,1,1,1,9,http://dbpedia.org/resource/Southend-on-Sea,1,0,0.5,TRUE,0.5,TRUE,0.5,0,1,0,,1,1,1,0,0,1,0,,,0,0,0,0,0,1,1
,,3,2,1,0,18,http://dbpedia.org/resource/Neuroimaging,1,0,0,TRUE,0.5,TRUE,0.5,,,1,,,1,,1,1,1,0,0,,,1,0,,0,,
,,3,2,1,0,15,http://dbpedia.org/resource/Malaysian_Chinese_Association,0,0,0,FALSE,0,TRUE,0.5,0,,0,,,0,,0,0,0,0,0,,,,0,0,0,,
,,4,2,2,0,12,"http://dbpedia.org/resource/Don_R._Berlin,http://dbpedia.org/resource/Michael_M._Sears",0,2,0,FALSE,0,FALSE,0,,,,,,0.5,0,,,0,0,,,,0,,,0,,
,,3,0,2,0,8,"http://dbpedia.org/resource/John_of_Damascus,http://dbpedia.org/resource/Anglican_Communion",0,2.5,0,TRUE,1,FALSE,0.5,0.5,1,0.5,0,0.5,0.5,,1,1,1,1,,,1,0.5,0.5,0,1,1,
,,3,0,2,0,8,"http://dbpedia.org/resource/George_Cash,http://dbpedia.org/resource/Western_Australia",0,2,0,TRUE,1,TRUE,0.5,0,0.5,0.5,,,0.5,,0.5,0.5,0.5,0.5,,,0.5,0.5,1,,0.5,,
,,5,2,2,1,12,"http://dbpedia.org/resource/Ryan_Seacrest,http://dbpedia.org/resource/Fox_Broadcasting_Company",0,1,0,TRUE,0.5,TRUE,1,0.5,0.5,0.5,,0,1,,0.5,0.5,1,1,,,0.5,0.5,0.5,0.5,0.5,1,0
,,3,1,1,0,6,http://dbpedia.org/resource/Bachelor_of_Arts,3,0,0,TRUE,0.5,FALSE,0,,1,,,,,,1,1,1,1,,,,,,,1,,
,,3,1,1,1,9,"http://dbpedia.org/resource/Beverly_Hills,_California",3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,0,1,1,,1,0,1,,,1,1,1,1,1,1,0
,,4,2,1,1,8,http://dbpedia.org/resource/Sundridge_(horse),1,0,0,FALSE,0,TRUE,0.5,0,0,,,,,,0,0,0,,0,,,0,0,0,0,1,
,,2,1,1,0,9,http://dbpedia.org/resource/Subaru_Legacy_(second_generation),4,0,0.5,TRUE,0.5,FALSE,0,,0,,,,0,,,0,0,0,0,,,0,0,0,,1,
,,4,2,1,1,13,http://dbpedia.org/resource/Jens_Jensen_(landscape_architect),2,0,0,FALSE,0,TRUE,0.5,0,1,0,0,0,1,,0,0,0,,0,,0,0,0,0,0,1,0
,,4,2,2,0,13,"http://dbpedia.org/resource/Ganz_UV,http://dbpedia.org/resource/Géza_Horváth",0,1,0,TRUE,0.5,FALSE,0.5,,0.5,0,,0,0,,,0,0.5,,0,,0,0,,,0,,
,,3,1,1,0,11,http://dbpedia.org/resource/Suicide,1,0,0,TRUE,0.5,FALSE,0,,,0,,,1,,,,,,,,,0,1,,,,
,,3,0,2,0,9,"http://dbpedia.org/resource/Marv_McFadden,http://dbpedia.org/resource/Pittsburgh_Steelers",0,2,0,TRUE,1,TRUE,1,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5
,,2,1,1,0,8,http://dbpedia.org/resource/Palang_Dharma_Party,3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,0,,1,1,1,,,1,1,1,1,1,1,1
,,2,1,1,0,6,http://dbpedia.org/resource/Alton_Ochsner,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,1,,,1,1,1,1,1,1,
,,4,2,2,0,18,"http://dbpedia.org/resource/Indian_general_election,_2004_(Andhra_Pradesh),http://dbpedia.org/resource/Indian_general_election,_2009",0,0,0,FALSE,0,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0
,,3,1,2,0,17,"http://dbpedia.org/resource/Swimming_at_the_2004_Summer_Olympics_–_Men's_100_metre_freestyle,http://dbpedia.org/resource/Ian_Thorpe",0,3,0,FALSE,0.5,FALSE,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,1,1
,,4,1,1,1,13,http://dbpedia.org/resource/Ionian_Sea,2,0,0,TRUE,0.5,FALSE,0,,1,,,,1,1,,,1,1,,,,,1,,,,
,,3,1,2,0,7,"http://dbpedia.org/resource/Noko,http://dbpedia.org/resource/James_Maker",0,1.5,0,TRUE,1,TRUE,0.5,,,0.5,0,0,1,,0.5,0.5,0.5,,0.5,,,,0.5,0.5,,1,0
,,3,1,1,0,16,http://dbpedia.org/resource/Commodore_64,2,0,0.5,TRUE,0.5,TRUE,0.5,0,1,0,,,1,0,,0,1,,,,0,0,1,,,,
,,3,0,2,0,10,"http://dbpedia.org/resource/Lionel_Messi,http://dbpedia.org/resource/Argentina_national_football_team",0,3,0,TRUE,1,TRUE,1,1,1,1,0.5,1,1,0.5,,1,1,1,,0,1,1,1,1,,1,1
,,3,1,2,0,7,"http://dbpedia.org/resource/Owyhee_River,http://dbpedia.org/resource/Oregon",0,1.5,0,TRUE,1,FALSE,0,,,,,,1,0,,,1,1,,,,,0.5,,,,
,,3,1,2,0,8,"http://dbpedia.org/resource/X_the_Unknown,http://dbpedia.org/resource/James_Needs",0,2.5,0,TRUE,1,FALSE,0,,1,,0,,,,0,0.5,1,1,0,,0.5,0,0,0,0.5,1,
,,2,1,1,0,5,http://dbpedia.org/resource/Sony_Bank,2,0,0,TRUE,0.5,FALSE,0,,1,,0,,0,,1,1,1,1,0,0,1,0,0,0,1,1,0
,,2,1,1,0,11,http://dbpedia.org/resource/United_World_College_of_Costa_Rica,6,0,0,TRUE,0.5,FALSE,0,0,1,0,0,,0,0,,1,1,1,,0,1,0,,0,1,1,0
,,2,1,1,0,12,http://dbpedia.org/resource/Winston_Bryant,2,0,0,TRUE,0.5,FALSE,0,,1,,,,1,,,,1,,,,,,1,,,,
,,3,1,2,0,8,"http://dbpedia.org/resource/West_Tilbury,http://dbpedia.org/resource/Essex",0,1.5,0,TRUE,1,TRUE,1,1,0.5,1,0.5,0,1,0.5,,1,1,1,,0,0.5,1,1,,1,1,
,,3,1,1,1,12,http://dbpedia.org/resource/Los_Angeles_International_Airport,4,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,1,,1,1,1,,,1,1,1,1,1,1,1
,,4,2,1,1,15,http://dbpedia.org/resource/Convent_of_the_Barefoot_Trinitarians,3,0,0,FALSE,0,FALSE,0,,1,0,,,0,,0,0,0,0,0,,,0,0,,0,,
,,3,2,1,0,8,http://dbpedia.org/resource/Nazi_Germany,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,,1,,1,1,1,1,1,0,1,1,1,0,1,1,1
,,4,0,1,1,17,http://dbpedia.org/resource/Bill_Clinton,2,0,0,TRUE,0.5,FALSE,0,1,1,1,,,1,0,1,1,1,1,,,1,1,1,1,1,1,
,,4,2,2,0,16,"http://dbpedia.org/resource/Dafydd_Benfras,http://dbpedia.org/resource/Jasmine_Lowson",0,2,0,TRUE,1,TRUE,1,0.5,1,1,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1
,,2,1,1,0,9,http://dbpedia.org/resource/Winchester_Cathedral,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,,,,1,1,1,1,1,1,
,,2,1,1,0,7,http://dbpedia.org/resource/Red_Marauder,2,0,0,TRUE,0.5,TRUE,0.5,,1,,,,1,,,,1,,,,,,,,,,
,,2,1,1,0,6,http://dbpedia.org/resource/Tonkin_Campaign,2,0,0,TRUE,0.5,TRUE,0.5,,1,,0,,1,,0,,1,,,,,0,1,0,,1,
,,3,1,2,0,7,"http://dbpedia.org/resource/Wizard_rock,http://dbpedia.org/resource/Harry_Potter",0,1.5,0,TRUE,0.5,FALSE,0.5,,1,0,,0,0.5,0.5,0,0,1,0.5,0,,0,0,0.5,,,,
,,2,1,1,0,8,http://dbpedia.org/resource/Capitol_400,2,0,0.5,TRUE,0.5,TRUE,0.5,,1,,,,,,0,,,,,,0,0,,0,,1,0
,,4,2,2,0,11,"http://dbpedia.org/resource/Ford_Y-block_engine,http://dbpedia.org/resource/Ford_SHO_V8_engine",0,2.5,0.5,FALSE,0,FALSE,0,,0.5,0,,0,0,,,,1,0.5,,,,0,0,,0,,
,,3,2,1,0,14,http://dbpedia.org/resource/Mind_Blowin'_(Smooth_song),2,0,0,FALSE,0,TRUE,0.5,,0,,,,0,,,0,0,0,,,,0,0,,0,,
,,3,2,1,0,9,http://dbpedia.org/resource/Fantasy,1,0,0,TRUE,0.5,FALSE,0,,,,,,1,,,0,1,0,0,,,,0,,,,
,,4,1,1,1,12,http://dbpedia.org/resource/National_Hockey_League,3,0,0,TRUE,0.5,TRUE,0.5,1,1,,,1,0,1,1,0,1,1,,,1,0,1,1,1,1,1
,,2,0,1,0,5,http://dbpedia.org/resource/Colonel_(United_States),1,0,0,FALSE,0,FALSE,0,,,,,,,,0,0,0,0,,,,0,1,0,0,1,0
,,3,0,1,1,8,http://dbpedia.org/resource/Elizabeth_II,2,0,0,TRUE,0.5,TRUE,0.5,1,,1,0,,1,,1,1,1,1,1,,,1,1,1,1,1,0
,,4,2,1,1,12,http://dbpedia.org/resource/National_and_Kapodistrian_University_of_Athens,2,0,0,FALSE,0,FALSE,0,,0,,,0,0,0,0,0,0,0,,,,0,,0,0,1,0
,,2,1,1,0,6,http://dbpedia.org/resource/Julie_Hastings,2,0,0,TRUE,0.5,TRUE,0.5,,1,0,,1,0,,1,1,1,0,,,1,1,,1,1,1,1
,,4,2,1,1,15,http://dbpedia.org/resource/Hallopus,1,0,0,TRUE,0.5,TRUE,0.5,,1,,,,1,,,0,1,0,0,,,,0,,0,,
,,4,2,1,1,10,http://dbpedia.org/resource/Art_Students_League_of_New_York,1,0,0,FALSE,0,TRUE,0.5,,,0,,0,1,,,0,1,1,,,,0,1,0,0,1,0
,,4,2,2,0,8,"http://dbpedia.org/resource/Jerry_Seinfeld,http://dbpedia.org/resource/Larry_David",0,2,0,TRUE,1,TRUE,1,1,1,1,0.5,0,1,,1,1,1,1,0.5,0,1,1,0,1,1,1,0
,,2,1,1,0,10,http://dbpedia.org/resource/San_Francisco_49ers,3,0,0.5,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,1,,1,1,1,1,,1,,1,,1,1,
,,3,1,2,0,13,"http://dbpedia.org/resource/Francisco_Pizarro,http://dbpedia.org/resource/Charles_V,_Holy_Roman_Emperor",0,2,0,TRUE,0.5,TRUE,0.5,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333,,,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333,1,0
,,3,2,1,0,12,http://dbpedia.org/resource/Murray_Gleeson,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,0,,,1,1,1,1,1,1,
,,3,1,1,1,10,http://dbpedia.org/resource/Akira_Ifukube,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,1,,,1,1,1,1,1,1,
,,4,2,2,0,15,"http://dbpedia.org/resource/Lawrence_F._Cafero,http://dbpedia.org/resource/Samuel_Keeler",0,2.5,0.5,TRUE,1,TRUE,1,,1,,0,0,,,0.5,0.5,1,1,,0,0.5,,1,0.5,0.5,1,1
,,2,1,1,0,9,http://dbpedia.org/resource/Current_River_(Missouri),2,0,0,FALSE,0,TRUE,0.5,0,,0,,0,1,0,0,0,0,1,,,,0,1,0,0,1,0
,,3,0,2,0,8,"http://dbpedia.org/resource/European_Go_Federation,http://dbpedia.org/resource/Azerbaijan",0,2,0,TRUE,1,TRUE,1,1,1,1,0.5,,1,0,1,1,1,1,0.5,,0.5,0.5,1,0.5,1,1,
,,4,2,1,1,10,http://dbpedia.org/resource/The_Band,2,0,0,TRUE,0.5,TRUE,0.5,1,,1,,0,1,,,,0,0,,,,,0,,,,
,,3,0,2,0,11,"http://dbpedia.org/resource/Joe_Namath,http://dbpedia.org/resource/Beaver_Falls_High_School",0,3,0,TRUE,1,TRUE,1,0.5,1,0.5,0.5,,1,0,,0.5,1,1,,,0.5,0.5,1,0.5,0.5,1,0.5
,,4,2,2,0,12,"http://dbpedia.org/resource/Neil_Cross,http://dbpedia.org/resource/Lars_Pearson",0,2,0,TRUE,1,TRUE,1,1,1,1,,0.5,1,,1,1,1,1,,0.5,1,1,1,1,1,1,0.5
,,4,2,1,1,11,http://dbpedia.org/resource/Fantasy,1,0,0,TRUE,0.5,FALSE,0,,,,,,1,,,0,0,,,,,0,,,,,
,,3,2,1,0,13,http://dbpedia.org/resource/Puss_in_Boots_(1922_film),3,0,0,FALSE,0,FALSE,0,,0,,,,,,,0,0,0,0,,0,0,0,,0,,
,,2,1,1,0,7,http://dbpedia.org/resource/Butch_Metzger,2,0,0,TRUE,0.5,TRUE,0.5,,1,1,,1,1,,1,1,1,0,,,1,1,,1,0,1,1
,,3,2,1,0,12,http://dbpedia.org/resource/Uncle_Henry_(Oz),2,0,0,FALSE,0,FALSE,0,0,,0,,0,0,,0,0,0,,,,,0,1,,,,
,,2,1,1,0,5,http://dbpedia.org/resource/Foxconn,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,0,1,1,1,1
,,4,2,2,0,11,"http://dbpedia.org/resource/Bobby_Beasley,http://dbpedia.org/resource/Martin_Molony",0,2,0,TRUE,1,TRUE,1,,1,1,,,1,,1,1,1,1,1,0,1,1,1,1,1,1,
,,4,2,1,1,14,http://dbpedia.org/resource/François_Hollande,2,0,0,FALSE,0,TRUE,0.5,1,1,1,,1,1,0,1,1,0,1,1,,1,1,1,1,1,1,1
,,4,2,1,1,13,http://dbpedia.org/resource/Episcopal_Church_(United_States),2,0,0,FALSE,0,TRUE,0.5,0,,0,,,1,,0,0,0,,,,,0,0,0,0,1,0
,,3,1,2,0,13,"http://dbpedia.org/resource/Another_Lonely_Night_in_New_York,http://dbpedia.org/resource/Robin_Gibb",0,4,0,TRUE,1,FALSE,0.5,0.5,1,0.5,0.5,,0.5,,,0.5,1,1,,0,0.5,,0.5,0.5,0.5,1,
,,3,2,1,0,8,http://dbpedia.org/resource/Oddworld,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,,1,1,,,,1,,,1,,,
,,3,1,2,0,6,"http://dbpedia.org/resource/ANYway,http://dbpedia.org/resource/Quack_(album)",0,1,0,TRUE,0.5,TRUE,1,,,,,,,,0,,,,0,,,,0.5,,,,
,,4,2,1,1,14,http://dbpedia.org/resource/Prime_Minister's_House_(Colombo),3,0,0,FALSE,0,TRUE,0.5,,1,,,,,0,0,0,0,0,,,0,0,,,0,,
,,4,2,2,0,11,"http://dbpedia.org/resource/Blodpalt,http://dbpedia.org/resource/Kaszanka",0,1,0,TRUE,1,TRUE,1,,1,,,,1,0,,,1,,,,,,0.5,,,1,
,,3,1,2,0,9,"http://dbpedia.org/resource/Chiva_bus,http://dbpedia.org/resource/Ford_Motor_Company",0,2.5,0,TRUE,1,TRUE,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,,,0.5,0.5,1,0.5,0.5,1,1
,,3,0,1,0,12,http://dbpedia.org/resource/Breeders'_Cup_Turf,2,0,0,FALSE,0,TRUE,0.5,,,,,,,,,,,0,0,,,0,0,,,,
,,3,1,2,0,12,"http://dbpedia.org/resource/2009_FIFA_Club_World_Cup_squads,http://dbpedia.org/resource/Lionel_Messi",0,3,0.5,FALSE,0.5,FALSE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0,0.5,0.5,0.5,0.5,,1,1
,,5,2,2,1,12,"http://dbpedia.org/resource/Jim_Harris_(entrepreneur),http://dbpedia.org/resource/Harris_County,_Texas",0,2.5,0,FALSE,0.5,TRUE,1,0.3333333333,0.6666666667,1,0,0,0.6666666667,0.3333333333,,1,0,0.6666666667,,,0.3333333333,0.6666666667,0.6666666667,0.6666666667,1,1,0
,,3,0,1,0,17,http://dbpedia.org/resource/Toronto_Furies,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,0,1,,,1,1,1,1,,1,1,1,1,1,1,0
,,2,1,1,0,8,http://dbpedia.org/resource/WBIG-FM,2,0,0,FALSE,0,FALSE,0,0,1,1,,,0,,1,1,1,,,,1,1,0,,,,
,,2,1,1,0,11,"http://dbpedia.org/resource/Warwick_railway_station,_Perth",3,0,0,FALSE,0,FALSE,0,0,1,0,,0,1,0,,1,0,,,,1,0,1,0,,1,0
,,3,2,1,0,13,http://dbpedia.org/resource/One_Day_at_a_Time_(Em's_Version),7,0,0.5,TRUE,0.5,FALSE,0,,0,,,,,0,0,0,0,,,,0,0,0,0,0,,
,,4,2,1,1,16,http://dbpedia.org/resource/Dhoondte_Reh_Jaaoge!_(1998_film),3,0,0,FALSE,0,TRUE,0.5,,0,,,,0,,,,0,,0,,,0,0,,0,1,
,,3,2,1,0,13,http://dbpedia.org/resource/Toronto_Phantoms,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,,1,,,1,1,1,1,,1,1,1,1,1,1,
,,2,1,1,0,5,http://dbpedia.org/resource/Delta_III,2,0,0,TRUE,0.5,TRUE,0.5,0,1,0,,,1,,,0,0,0,0,,0,0,1,,0,,
,,5,2,2,1,14,"http://dbpedia.org/resource/Essex,http://dbpedia.org/resource/North_Sea",0,1.5,0,TRUE,1,TRUE,1,1,,1,,0,1,1,1,1,1,1,0.5,,,1,0.5,1,1,1,0
,,4,1,1,1,10,http://dbpedia.org/resource/Commodore_64,2,0,0.5,TRUE,0.5,TRUE,0.5,0,1,0,,,1,0,,0,1,0,,,0,0,1,,,,
,,3,1,1,1,10,http://dbpedia.org/resource/Kenya,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
,,4,2,1,1,12,http://dbpedia.org/resource/Vandenberg_Air_Force_Base,2,0,0,FALSE,0,TRUE,0.5,,,,,,,,,0,0,0,,,,,,,,,
,,3,1,2,0,7,"http://dbpedia.org/resource/Paris,http://dbpedia.org/resource/Anne_Hidalgo",0,1.5,0,TRUE,1,TRUE,1,1,0.5,1,0.5,0.5,1,0.5,1,1,1,1,1,0,0.5,1,1,1,,1,0.5
,,4,2,2,0,14,"http://dbpedia.org/resource/Hubert_Wiggs,http://dbpedia.org/resource/Alvin_Bell",0,2,0,TRUE,1,TRUE,1,,1,,0,,,,0,0,1,0.5,0,0,0,0,0,0,0,1,0
,,3,0,2,0,9,"http://dbpedia.org/resource/Duane_Allman,http://dbpedia.org/resource/Gibson_SG",0,1.5,0,FALSE,0.5,FALSE,0.5,0.5,0.5,0.5,,,0.5,,0.5,0.5,1,0.5,0.5,,0.5,1,0.5,0.5,0.5,1,
,,3,0,2,0,10,"http://dbpedia.org/resource/South_Asia_Subregional_Economic_Cooperation,http://dbpedia.org/resource/Maldives",0,3,0,TRUE,1,TRUE,1,1,1,0.5,0,1,0.5,0.5,,1,1,0.5,,0,1,1,1,,0.5,,
,,3,1,1,0,12,http://dbpedia.org/resource/Nebraska,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,0,,,,,1,,1,1,1,
,,4,2,2,0,20,"http://dbpedia.org/resource/Satish_Kumar_Sharma,http://dbpedia.org/resource/Manthena_Venkata_Raju",0,3,0,TRUE,1,TRUE,1,0,1,0.5,,1,0.5,,1,0.5,0.5,,,,1,1,0.5,1,1,1,1
,,2,1,1,0,7,http://dbpedia.org/resource/Barry_Voight,2,0,0,TRUE,0.5,FALSE,0,,1,,,,1,,,,1,0,,,,0,1,,0,,
,,4,2,2,0,7,"http://dbpedia.org/resource/Dart_(programming_language),http://dbpedia.org/resource/Go_(programming_language)",0,1,0,FALSE,0,TRUE,1,,,,,0,,,0,0,0,0,,,,0,,0,,1,0
,,3,2,1,0,8,http://dbpedia.org/resource/Screenwriter,1,0,0,TRUE,0.5,FALSE,0,,0,,,,,,1,1,1,0,,,,1,,,,,
,,4,2,1,1,14,http://dbpedia.org/resource/California,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,
,,2,1,1,0,11,http://dbpedia.org/resource/Buckhurst_Hill_County_High_School,5,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,,1,1,1,,,,1,1,1,1,1,1
,,2,1,1,0,8,http://dbpedia.org/resource/Krzysztof_Wielicki,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,,,,1,1,1,1,1,1,1
,,4,1,1,1,10,http://dbpedia.org/resource/United_States,1,0,0,FALSE,0,TRUE,0.5,,,,,,,,0,,0,1,0,,,,1,0,,1,0
,,3,0,2,0,8,"http://dbpedia.org/resource/Stanislav_Morozov,http://dbpedia.org/resource/Ingo_Steuer",0,2,0,TRUE,1,TRUE,1,1,1,1,0.5,0.5,1,,1,1,1,1,,,1,1,0.5,1,1,1,0.5
,,3,0,1,0,15,http://dbpedia.org/resource/V8_engine,2,0,0.5,TRUE,0.5,FALSE,0,1,1,1,,,1,,1,1,1,0,,,,0,,,,,
,,2,1,1,0,6,http://dbpedia.org/resource/LoDaisKa_Site,1,0,0,FALSE,0,FALSE,0,,,,,,,,,,,,,,,,0,,,,
,,5,2,2,1,16,"http://dbpedia.org/resource/Microsoft_Windows,http://dbpedia.org/resource/Software_as_a_service",0,3,0,TRUE,1,TRUE,0.5,0,0.5,0,0,,0.5,,,0,0.5,0.5,0.5,,0,0,1,0,0,1,
,,3,1,1,1,7,http://dbpedia.org/resource/Michael_Deeley,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,,1,,1,1,1,1,,,1,1,1,1,1,1,
,,3,1,1,0,16,http://dbpedia.org/resource/Basketball,1,0,0,FALSE,0,FALSE,0,,1,,,,,,0,0,0,0,0,,,0,1,,0,,
,,3,1,1,0,10,http://dbpedia.org/resource/John_Roeslein,2,0,0,TRUE,0.5,TRUE,0.5,,1,,,,,,1,1,1,0,1,,1,1,1,1,1,1,
,,3,2,1,0,8,http://dbpedia.org/resource/Columbia_Records,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0
,,4,2,2,0,15,"http://dbpedia.org/resource/Jon_Speelman,http://dbpedia.org/resource/Polytechnic_University_of_the_Philippines_Taguig",0,4,0,TRUE,1,FALSE,0,0.5,1,0.5,0,0,0.5,,,0.5,1,0.5,,0,0.5,0,1,0,0.5,1,0
,,3,0,1,0,12,http://dbpedia.org/resource/Taekwondo,1,0,0,TRUE,0.5,FALSE,0,,1,,,,1,,,0,1,0,0,,,0,1,,0,,
,,5,2,2,1,9,"http://dbpedia.org/resource/VMF-155,http://dbpedia.org/resource/VMF-218",0,1,1,TRUE,1,TRUE,1,0,1,0,,0.5,1,,,0,1,1,0,,0,0,0,,0,,
,,3,0,1,0,11,http://dbpedia.org/resource/Amstelveen,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,,1,,1,1,1,0,0,,1,1,0,1,1,1,
,,3,0,2,0,9,"http://dbpedia.org/resource/Ontario_International_Airport,http://dbpedia.org/resource/Inland_Empire",0,2.5,0,TRUE,1,TRUE,1,1,1,1,0,1,0.5,0.5,,1,1,1,,0,1,1,1,0.5,1,1,1
,,3,2,1,0,17,http://dbpedia.org/resource/Yosemite_National_Park,2,0,0,FALSE,0,FALSE,0,1,0,1,,1,1,,0,0,1,,0,,,1,1,1,,1,
,,2,1,1,0,8,http://dbpedia.org/resource/Alice's_Wonderland,2,0,0,TRUE,0.5,TRUE,0.5,0,1,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,1,0
,,4,2,1,1,17,http://dbpedia.org/resource/Mika_Häkkinen,2,0,0,FALSE,0,TRUE,0.5,,1,1,0,1,1,,1,1,0,0,,,1,1,1,1,,1,1
,,3,1,2,0,9,"http://dbpedia.org/resource/Hyundai_Lavita,http://dbpedia.org/resource/Kia_Sportage",0,2,0,TRUE,1,TRUE,1,0,1,0,0,,0.5,,,,1,1,,0,,,0.5,,,1,
,,2,1,1,0,8,http://dbpedia.org/resource/Baikal_Mountains,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,,,1,0,1,1,1,1,1
,,4,0,1,1,13,http://dbpedia.org/resource/Russia_women's_national_volleyball_team,1,0,0,FALSE,0,TRUE,0.5,0,,0,,,0,,0,0,0,0,,,,0,0,0,,,
,,2,1,1,0,5,http://dbpedia.org/resource/Banlung,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,0,1,1,1,0,,,1,1,,1,1,1,
,,3,0,2,0,6,"http://dbpedia.org/resource/Mauritius,http://dbpedia.org/resource/Parliamentary_republic",0,1.5,0,TRUE,1,TRUE,0.5,1,0.5,1,0.5,,1,0.5,1,1,0.5,1,0.5,,1,1,0.5,0.5,1,1,
,,3,2,1,0,11,http://dbpedia.org/resource/King_Crimson,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,1,1,,1,1,1,1,1,,
,,4,1,1,1,12,http://dbpedia.org/resource/Defenceman,1,0,0,FALSE,0,FALSE,0,,,,,,,,,,,0,,,,,0,,,,
,,3,2,1,0,15,http://dbpedia.org/resource/Australia,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,0,1,1,1,1,1,,,1,1,1,1,1,
,,3,2,1,0,14,http://dbpedia.org/resource/The_Second_Coming_(TV_serial),3,0,0,FALSE,0,TRUE,0.5,0,0,0,,,1,,0,0,0,0,,,,0,0,0,0,,
,,2,1,1,0,10,http://dbpedia.org/resource/Girl_from_the_North_Country,5,0,0,TRUE,0.5,FALSE,0,,1,0,,,0,,0,0,1,1,0,,,0,1,,0,,
,,2,1,1,0,5,http://dbpedia.org/resource/Victoria_(ship),1,0,0,FALSE,0,TRUE,0.5,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,
,,3,2,1,0,12,http://dbpedia.org/resource/Steve_Burke_(businessman),2,0,0,FALSE,0,TRUE,0.5,0,1,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,1,
,,2,1,1,0,8,http://dbpedia.org/resource/Ryan_Powell_(lacrosse),2,0,0,FALSE,0,TRUE,0.5,1,1,1,0,,1,,1,1,0,0,1,0,1,1,1,1,1,1,
,,3,1,1,0,15,http://dbpedia.org/resource/United_States_Army_Command_and_General_Staff_College,4,0,0,FALSE,0,FALSE,0,,,0,,1,0,,,1,1,1,,,,1,1,1,1,,
,,5,2,2,1,13,"http://dbpedia.org/resource/Esther_Alder,http://dbpedia.org/resource/Pregny-Chambésy",0,1,0,TRUE,0.5,TRUE,1,,0.5,0,0,0.5,0,,0.5,0,0.5,0,0,,,0.5,0,,0,1,
,,3,2,1,0,17,http://dbpedia.org/resource/Potato,1,0,0,TRUE,0.5,TRUE,0.5,,,,,,,,0,0,1,1,0,,,0,1,,0,,
