,Questions,LableUri,LabelName,Label WordCount,Explicit,disambiguationClass,CLSNLIOD
2045,Count the birthplaces of recepients of the National Museum of Racing and Hall of Fame.,0,0,0,0,0.0,0.0
2046,What are some characters of series produced by Ricky Grevais,0,0,0,0,0.0,0.0
2048,Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league,0,0,0,0,0.0,0.0
2049,In which broadcast area does the sister station of KFFG air,0,0,0,0,0.0,0.0
2050,In which companies boards do the writers of Wikitionary belong,0,0,0,0,0.0,0.0
2051,"Name the local authority of Trinity School, Brentwood",0,0,0,0,0.0,0.0
2052,What is the label of Double Diamond (album),0,0,0,0,0.0,0.0
2053,Count the number of cities around the American Mediterranean Sea,0,0,0,0,0.0,0.0
2054,"What are some employees of Uni of California, santa cruz",0,0,0,0,0.0,0.0
2055,"Over how many cities did the Bellaton MMA, Season 11 take place",0,0,0,0,0.0,0.0
2056,Is Baker's Dozen Donuts in the coffee industry,0,0,0,0,0.0,0.0
2058,Which range of mountains are there in canton of Fribourg,0,0,0,0,0.0,0.0
2059,Count the number of ingredient of the foods which have one of the ingredient is Pork,0,0,0,0,0.0,0.0
2060,In how many different highschools have people schooled in Penn State Nittany Lions football studied,0,0,0,0,0.0,0.0
2061,What are some products of the the company whose subsidiary is Sony Corp shareholders and subsidies,0,0,0,0,0.0,0.0
2063,For how many different teams have the players debuted in Houston Astros played,http://dbpedia.org/ontology/SportsTeam,team,1,0,0.0,0.0
2064,What is the profession of Claiborne Pell,0,0,0,0,0.0,0.0
2066,Is N. C. Wyeth the illustration by of The Mysterious Stranger,0,0,0,0,0.0,0.0
2068,What is the common ethnicity of the Maike Evers and Francisco Lachowski,0,0,0,0,0.0,0.0
2069,Count the different religions followed by Second Lieutenants in military.,0,0,0,0,0.0,0.0
2070,What is the base currency of the country which operates the Marion Dufresne,0,0,0,0,0.0,0.0
2071,Journals of how many fields can be found in US,0,0,0,0,0.0,0.0
2072,Radios on what topics can be tuned in to in Washington DC,0,0,0,0,0.0,0.0
2074,Does Walson Augustin play for the Brothers Union,0,0,0,0,0.0,0.0
2075,What are the prizes won by the animator of The Skeleton Dance,0,0,0,0,0.0,0.0
2077,How many different writers have written for Jump Square,0,0,0,0,0.0,0.0
2078,How many politicians reside in Cape Town,0,0,0,0,0.0,0.0
2079,Who is the political figure whose military branch is Colonial troops,0,0,0,0,0.0,0.0
2080,How many architects are there who have made something used by Oakland athletics,0,0,0,0,0.0,0.0
2083,Who are the spouse of the actors of Wrongfully Accused,0,0,0,0,0.0,0.0
2085,Los Angeles Lakers is the team of which basketball players,http://dbpedia.org/ontology/BasketballPlayer,basketball player,2,1,0.0,0.0
2086,To which state eorge M. Chilcott  belong,0,0,0,0,0.0,0.0
2087,Ricky Gervais is the executive producer of the series having how many fictional characters,http://dbpedia.org/ontology/FictionalCharacter,fictional character,2,1,0.0,0.0
2088,Give me the list of people who scaled mountains in Sierra Nevada,0,0,0,0,0.0,0.0
2089,Who studied in universities located in suburbs,0,0,0,0,0.0,0.0
2091,Count the different genres of games published by Titus Software,0,0,0,0,0.0,0.0
2092,Who is the predecessor of Voere,0,0,0,0,0.0,0.0
2095,How many famous people are from the Filipinos,0,0,0,0,0.0,0.0
2096,Count the number of artists in the Cirque du Soleil discography,0,0,0,0,0.0,0.0
2097,In which countries is coconut used as a food ingredient,http://dbpedia.org/ontology/Food,food,1,1,0.0,0.0
2100,Name the subsidary of Tandem Computers which was founded by Jim Harris,0,0,0,0,0.0,0.0
2101,How many races has Best Mate won,0,0,0,0,0.0,0.0
2102,What has  location as Ontario,0,0,0,0,0.0,0.0
2103,Where was  William Anthony  trained,0,0,0,0,0.0,0.0
2104,What are some famous companies founded in the US,http://dbpedia.org/ontology/Company,companies,1,0,0.0,0.0
2105,What are some things people born in Louisiana are famous for,0,0,0,0,0.0,0.0
2106,Is Neungin High school a buddhist school,0,0,0,0,0.0,0.0
2108,How many people have played for the ones who own the stadium of Bankers Life Fieldhouse,0,0,0,0,0.0,0.0
2109,How many artists have their works in the Sao Paolo Museum of Art,http://dbpedia.org/ontology/Artist,artist,1,1,0.0,0.0
2111,Is Pulau Ubin the largest city of Singapore,0,0,0,0,0.0,0.0
2112,Which sitcoms are made by a company headquartered in NYC,0,0,0,0,0.0,0.0
2113,Which mountains are contained in Inyo National Forest,http://dbpedia.org/ontology/Mountain,mountain,1,1,0.0,0.0
2114,In how many places have people canonized by John Paul II died,http://dbpedia.org/ontology/Place,place,1,1,0.0,0.0
2115,where is the thorington train station located,0,0,0,0,0.0,0.0
2116,How many theme musics have been composed by Julian Gingell,0,0,0,0,0.0,0.0
2118,List the award which have been won by both Charles LeMaire and Nick Park,0,0,0,0,0.0,0.0
2119,Count the number of members of the organization which have Austria as one of the member,0,0,0,0,0.0,0.0
2120,Name some relatives of the people studied in Manurewa High School,0,0,0,0,0.0,0.0
2121,Gregg Toland cinematographed how many things,0,0,0,0,0.0,0.0
2122,Whose military unit is 39th infantry regiment in 1812,0,0,0,0,0.0,0.0
2123,Is Darcs released with a GNU license,0,0,0,0,0.0,0.0
2124,Who is the builder of Presidio Santa Cruz de Terrenate,0,0,0,0,0.0,0.0
2126,List the ingredients of Kaszanka,0,0,0,0,0.0,0.0
2127,Which broad cast area od CFRX is the country of North America Poker Tour,0,0,0,0,0.0,0.0
2128,What religion did Gamini Seneviratne follow,0,0,0,0,0.0,0.0
2129,How many bacterias have taxonomy as Bacillales and domain as Bacteria,0,0,0,0,0.0,0.0
2130,Were the bodies involved in the Westroads mall shootings discovered in Nebraska,0,0,0,0,0.0,0.0
2131,In how many places are Marjas found,0,0,0,0,0.0,0.0
2132,What products do US companies make,0,0,0,0,0.0,0.0
2133,Name the mountain range in which the mountain peak of Malatraix belongs,0,0,0,0,0.0,0.0
2135,How many people are in the England national football team,0,0,0,0,0.0,0.0
2136,Who is  venerated in  Judaism and Islam,0,0,0,0,0.0,0.0
2137,"Naval station mobile and naval support activity, naples are under which branch of Us military",0,0,0,0,0.0,0.0
2138,How many members are there of the order of Bacillales,0,0,0,0,0.0,0.0
2139,Name the team manger of Middlebrough F.C season 2006-07,0,0,0,0,0.0,0.0
2140,What is the alma mater of Andrew W. Lewis,0,0,0,0,0.0,0.0
2141,Name the tv series produced by Stephen Ambrose and Erik Bork,0,0,0,0,0.0,0.0
2142,Count the total number of bacterias whose division is Firmicutes and domain is Bacteria,0,0,0,0,0.0,0.0
2143,Did Bob Suci play for the New England Patriots,0,0,0,0,0.0,0.0
2144,What would be the most important creation which involved both Neil Cross and Russel Davies,0,0,0,0,0.0,0.0
2146,How many labels sign up progressive rock artists,0,0,0,0,0.0,0.0
2147,Does the AMC Gremlin use an Audi engine,0,0,0,0,0.0,0.0
2148,What is the religion of the relatives of Carmela Soprano,0,0,0,0,0.0,0.0
2150,Did Stan Lee create Jean Grey,0,0,0,0,0.0,0.0
2154,What is the total number of software whose programming language is C++ and operating system is Microsoft Windows,0,0,0,0,0.0,0.0
2155,How many things have made different people living in Canada famous,0,0,0,0,0.0,0.0
2156,Which famous political figures are relatives to George Madison,0,0,0,0,0.0,0.0
2159,Count the number of  fields of the scientists whose one of the fields is Sanskrit,0,0,0,0,0.0,0.0
2160,In which city is the sister station of KTXY located,0,0,0,0,0.0,0.0
2161,Is Maria Sharapova the silver medalist of Tennis at the 2012 Summer Olympics  Women's singles,0,0,0,0,0.0,0.0
2162,What is the layout of the cars similar to that of the Subaru Outback,0,0,0,0,0.0,0.0
2164,How many people work in the Massachusetts house of Representatives,0,0,0,0,0.0,0.0
2165,What is Naval Support Activity Naples a part of,0,0,0,0,0.0,0.0
2166,Who was member of boards at Royal Society and Trinity House,0,0,0,0,0.0,0.0
2167,How many religions are followed by organizations which are internationally known as the muslim brotherhood,0,0,0,0,0.0,0.0
2168,Name the route start of Saint Petersburg  Moscow Railway,0,0,0,0,0.0,0.0
2170,Which county seats are in the district where I can find the Hylebos Creek,0,0,0,0,0.0,0.0
2171,"Does the mississippi orignate in the clearwater county, minnesota",0,0,0,0,0.0,0.0
2172,In how many districts is there a borough called tendring,0,0,0,0,0.0,0.0
2173,How many awards have been given to the founder of Grameen Bank,0,0,0,0,0.0,0.0
2174,Which city is Black Grape Global located,0,0,0,0,0.0,0.0
2175,Name the city of Phil-Ellena,0,0,0,0,0.0,0.0
2177,Count the tenants of MasterCard Centre,0,0,0,0,0.0,0.0
2178,Who was once married to both Kelly Brook and Rosie Huntington-Whiteley,0,0,0,0,0.0,0.0
2179,Which company has developed games whose music is done by Gerard Marino,0,0,0,0,0.0,0.0
2180,Which board memeber of jimmy Wales also owns Latvian Wikipedia,0,0,0,0,0.0,0.0
2181,What would be a common border of Siberia and the shimsa plateau,0,0,0,0,0.0,0.0
2182,List the institute of Robert hall,0,0,0,0,0.0,0.0
2183,Name the ones who debuted in the San Francisco 49ers.,0,0,0,0,0.0,0.0
2186,Does Richard Marx play guitar,0,0,0,0,0.0,0.0
2188,Whose commanders are John Mc Ewen and Park Chunghee,0,0,0,0,0.0,0.0
2190,Who is the appointer of Charles Goodell,0,0,0,0,0.0,0.0
2191,Name the common serving line of Daund Junction railway station and Ujjain Junction railway station,0,0,0,0,0.0,0.0
2192,What does the river end on whose border we find in Bjelasnica,0,0,0,0,0.0,0.0
2193,Is Christchurch the largest city of South Island,0,0,0,0,0.0,0.0
2195,What is the political party to which Purnima Banerjee is a member of,0,0,0,0,0.0,0.0
2196,In how many places are the tombs of everyone who died in England,http://dbpedia.org/ontology/Place,place,1,1,0.0,0.0
2197,"In all the states which have a Uniontown, where does a Keller's mill covered bridge exist too",0,0,0,0,0.0,0.0
2198,Count the religions followed by people living in British Columbia.,0,0,0,0,0.0,0.0
2199,"The sports team which played at the American Basketball League championship (1996-1998), have which stadiums",http://dbpedia.org/ontology/SportsTeam,sports team,2,1,0.0,0.0
2202,How many publisher have been founded by american citizens,0,0,0,0,0.0,0.0
2203,what has been developed by John Fanning,0,0,0,0,0.0,0.0
2204,Who was the chairman of Fort Lauderdale Strikers and also 2015 Fort Lauderdale Strikers season,0,0,0,0,0.0,0.0
2208,Give me some series whose network's owning company is Warner Bros. Television,http://dbpedia.org/ontology/TelevisionShow,television,1,0,0.0,0.0
2209,is blue lagoon island a part of the bahamas achipelago,0,0,0,0,0.0,0.0
2210,Where did Rheinmetall MG 60 originated,0,0,0,0,0.0,0.0
2211,Is The Orator in the National Archaeological Museum of Florence,0,0,0,0,0.0,0.0
2212,Was Just Another day made by Queen Latifah,0,0,0,0,0.0,0.0
2213,Name the river mouth of Moordener Kill,0,0,0,0,0.0,0.0
2214,In which series has Sean Young portrayed someone,0,0,0,0,0.0,0.0
2215,Is Egyptian Arabic belong to the Central Semitic Languages family,0,0,0,0,0.0,0.0
2216,Which company developed Google Web Toolkit and Google custom search,0,0,0,0,0.0,0.0
2217,What is the total number of other characters of the plays whose characters is Robin (comics),0,0,0,0,0.0,0.0
2218,From where did Ben Wilson (American football) do his highscool,0,0,0,0,0.0,0.0
2219,Name the route end of the North-South Transport Corridor and Mumbai Vadodara Expressway,0,0,0,0,0.0,0.0
2222,How many mountain are there in Sierra Nevada range,http://dbpedia.org/ontology/Mountain,mountain,1,1,0.0,0.0
2223,To how many different species does the members of the Animal Kingdom belong,http://dbpedia.org/ontology/Species,species,1,1,0.0,0.0
2224,Which company owns instagram,0,0,0,0,0.0,0.0
2225,Who did Daniel Gibson marry,0,0,0,0,0.0,0.0
2226,In which countries can i find some feminist writers,0,0,0,0,0.0,0.0
2227,Is Tamera Mowry the former band member of Voices,0,0,0,0,0.0,0.0
2228,How many movies are distributed by Cinema International Corporation,http://dbpedia.org/ontology/Film,movie,1,0,0.0,0.0
2229,List the birth city of the politicians of Democratic Party.,http://dbpedia.org/ontology/Politician,politician,1,1,0.0,0.0
2231,Name the regions served by Toll Global Express,0,0,0,0,0.0,0.0
2232,How many mountain ranges are located in the Canton of Fribourg,0,0,0,0,0.0,0.0
2233,Which religion followers are in the Royal Thai Army,0,0,0,0,0.0,0.0
2234,"Did James brown make the song Killing is Out, School Is In",0,0,0,0,0.0,0.0
2235,Is PIAS Recordings the distributing label of Wichita Recordings,0,0,0,0,0.0,0.0
2237,How many cities are around the sea which flows into the Atlantic,http://dbpedia.org/ontology/City,in,1,0,0.0,0.0
2238,How many apes are there,0,0,0,0,0.0,0.0
2239,What is the occupation of the Irving Chernev and Karen Grigorian,0,0,0,0,0.0,0.0
2240,How many cities are close to Lake Victoria,0,0,0,0,0.0,0.0
2241,Name the ssignificant buildings of Ivan Fomin,0,0,0,0,0.0,0.0
2242,Did Tupac write the lyrics of Holler If Ya Hear Me,0,0,0,0,0.0,0.0
2244,Which largest city of Salsette Island is also the largest city of India,0,0,0,0,0.0,0.0
2245,Which route start of Moscow-Kazan high-speed railway is the home stadium of 2011-12 FC Spartak Moscow,0,0,0,0,0.0,0.0
2246,What is the name of the homeground of football team Panionios G.S.S.,0,0,0,0,0.0,0.0
2247,Who was the PM under which William Deane served,0,0,0,0,0.0,0.0
2248,"How many teams was Garry Unger in, previously",http://dbpedia.org/ontology/SportsTeam,team,1,0,0.0,0.0
2249,What killed John Thompson Mason and Martino Martini,0,0,0,0,0.0,0.0
2250,How many different currencies are used in the places governed by the president of France,0,0,0,0,0.0,0.0
2251,Is Mona Lisa in the Louvre museum,0,0,0,0,0.0,0.0
2252,How many people play for the Dallas Cowboys,0,0,0,0,0.0,0.0
2255,Give me the total number of television shows whose theme music composer is Julian Gingell and created by  Simon Fuller,0,0,0,0,0.0,0.0
2256,Is Latin the official language of Sovereign Military Order of Malta,0,0,0,0,0.0,0.0
2257,List the  outflow of Lake Uniamsi,0,0,0,0,0.0,0.0
2258,"Which awards did the creator of A Barrel of Laughs, a Vale of Tears won",0,0,0,0,0.0,0.0
2259,"In which university did Harlan Mathews study, where Richard Meriil Atkinson went too",0,0,0,0,0.0,0.0
2260,How many people have trained the wrestlers who were billed in Wisconsin,0,0,0,0,0.0,0.0
2261,Did Chant Mas originate in West Africa,0,0,0,0,0.0,0.0
2262,What are on the borders of Shimsa Plateau,0,0,0,0,0.0,0.0
2263,Count the total number  of hometown of the gymnasts whose one of the hometown in Russia,0,0,0,0,0.0,0.0
2264,Estimate the number of sports divisions at the universities under international association of universities.,0,0,0,0,0.0,0.0
2265,Is Labor relations the main interest of Karl Marx,0,0,0,0,0.0,0.0
2269,Which companies have launched from the Vandenberg Air Force Air base,0,0,0,0,0.0,0.0
2270,Is Stephanie Rice the flagbearer of Australia at the 2008 Summer Olympics,0,0,0,0,0.0,0.0
2271,Spanish harlem incident and girl from the north country were originally composed by whom,0,0,0,0,0.0,0.0
2272,How many scientist have won an award by the society led by Venkatraman Ramakrishnan,0,0,0,0,0.0,0.0
2273,"Which television show is based in Massachusetts and has opening theme as ""Where Everybody Knows Your Name""",0,0,0,0,0.0,0.0
2274,"What is the career of George Arceneaux, Jr.",0,0,0,0,0.0,0.0
2276,Who all held a position when Gough Whitlam was the prime minister,0,0,0,0,0.0,0.0
2277,Which veterans served at CBS,0,0,0,0,0.0,0.0
2278,Which games publishers are located in California,0,0,0,0,0.0,0.0
2279,How many other battles have the military person fought whose one of the battles is World War II,0,0,0,0,0.0,0.0
2280,Who is the  distributor of Rev (drink),0,0,0,0,0.0,0.0
2282,How many bands are signed up with labels which were founded in Japan,http://dbpedia.org/ontology/Band,band,1,1,0.0,0.0
2283,Who appointed William L. Dayton,0,0,0,0,0.0,0.0
2284,Count the tenants of the stadiums owned by toronto.,0,0,0,0,0.0,0.0
2285,Which famous commander led the Siege of forn meigs and was involved in the battle of fort stephenson,0,0,0,0,0.0,0.0
2286,Through which states do the rivers flow which join in the republican river from the left,0,0,0,0,0.0,0.0
2287,"Under which common jurisdiction do Trinity School, Brentwood and Buckhurst Hill County High School fall",0,0,0,0,0.0,0.0
2288,Who founded a company which served Mid Wales,0,0,0,0,0.0,0.0
2290,How many things are written in C++,0,0,0,0,0.0,0.0
2291,How many artists play as Rickenbacker,0,0,0,0,0.0,0.0
